,label,text-neigh,label_num,text-rel
1176,no-infection/propagation,to the driver by copying all the necessary logs,0,copying all the necessary logs into the shared virtual partition
1177,no-infection/propagation,communications. The usermode DLLs are still injected into the system processes,0,The usermode DLLs are still injected into to the system processes perform high-level tasks
1178,no-infection/propagation,"Once executed, the dropper installs the kernel mode driver",0,the dropper installs the kernel mode driver in a pre-defined location
1179,no-infection/propagation,"32-bit OS, it will install a 32-bit driver. On",0,it On install a 32-bit driver a 32-bit OS
1180,no-infection/propagation,"64-bit OS, it will install a 64-bit driver. The",0,it On install a 64-bit driver a 64-bit OS
1181,no-infection/propagation,The analysed 32-bit dropper creates a driver in the,0,The analysed 32-bit dropper creates a driver in the following location
1182,no-infection/propagation,"If so, it will install a TDI filter driver.",0,it install a TDI filter driver
1183,no-infection/propagation,its hooks designed to hide the presence of Snake,0,its hooks hide the presence of Snake on a system
1184,no-infection/propagation,"system. In order to hide its components, the driver",0,the driver hide its components
1185,no-infection/propagation,the registry-related APIs will block access to the registry,0,the hook handlers of the registry-related APIs block access to the registry entries that contain the name of the driver
1186,no-infection/propagation,"one example, the rootkit blocks access to registry entries",0,the rootkit blocks access to registry entries that contain the strings Ultra3 and ~ROOT
1187,no-infection/propagation,ZwReadFile() hook handler will block access to the home,0,The ZwReadFile() hook handler block access to the home directory where the rootkit keeps its file
1188,no-infection/propagation,"as %windows%\$NtUninstallQ817473$, so it blocked file read access from",0,it blocked file read access from that directory
1189,no-infection/propagation,handler is used to inject the DLL module into,0,The ZwClose() hook handler inject the DLL module into the userland processes
1190,no-infection/propagation,hook is designed to hide the presence of its,0,The ObOpenObjectByName() hook hide the presence of its virtual partitions
1191,no-infection/propagation,partitions (described later). To encrypt data stored on its,0,the driver encrypt data stored on its virtual partitions
1192,no-infection/propagation,another API: IofCallDriver() To re-infect the usermode process svchost.exe,0,the rootkit re-infect the usermode process svchost.exe
1193,no-infection/propagation,"process svchost.exe and to re-enable its network drivers, the",0,the rootkit re-enable its network drivers
1194,no-infection/propagation,"to accomplish it, it registers a callout driver for",0,it registers a callout driver for Windows Filtering Platform (WFP)
1195,no-infection/propagation,that its callout driver is notified whenever a TCP connection,0,is notified its callout driver whenever a TCP connection is established by a browser
1196,no-infection/propagation,"the data arrives, it is intercepted with the FwpsCopyStreamDataToBuffer0() API,",0,When is intercepted it with the FwpsCopyStreamDataToBuffer0() API the data arrives
1197,no-infection/propagation,from C&C. The driver inspects bidirectional network data on,0,The driver inspects bidirectional network data on a per stream basis
1198,no-infection/propagation,path. An ability to manipulate data streams is provided,0,Snake manipulate data streams
1199,no-infection/propagation,calls. This way it intercepts all requests along with,0,it IRP (IO request package) hooks intercepts all requests along with their parameters via
1200,no-infection/propagation,"requests, it can now inspect the traffic, looking for",0,it inspect the traffic
1201,no-infection/propagation,itself. If the rootkit detects that the OS version,0,the rootkit detects that the OS version is pre-Vista (e.g. Windows XP) or Windows Server 2008 (e.g. Windows Server 2003)
1202,no-infection/propagation,data that the driver intercepts along with the important,0,the driver The data intercepts
1203,no-infection/propagation,rootkit contains code that installs NDIS filter intermediate driver.,0,code NDIS filter intermediate driver installs
1204,no-infection/propagation,intermediate driver. This driver is set up above a miniport driver,0,This driver is set up above below a miniport driver a protocol driver
1205,no-infection/propagation,rootkit contains code that installs NDIS filter driver for,0,code NDIS filter driver for NDIS 6.0 and above installs
1206,no-infection/propagation,"a private TCP/IP stack, bypassing all firewall hooks, and",0,it bypassing
1207,no-infection/propagation,"all firewall hooks, and making its open ports invisible",0,it making its open ports invisible to scanners
1208,no-infection/propagation,"back, the protocol driver defines the data in a",0,the protocol driver defines the data in a list of NET_BUFFER_LIST structures
1209,no-infection/propagation,"the received data. To send the data back, the",0,send the data
1210,no-infection/propagation,Being able to fully manipulate traffic at 3 different,0,"Snake manipulate traffic at 3 different levels (NDIS protocol driver, TDI Driver, and WPF callout driver)"
1211,no-infection/propagation,at the same time parse all incoming traffic to,0,Snake parse all incoming traffic
1212,no-infection/propagation,Snake is able to ‘inject’ the traffic into existing,0,Snake ‘inject’ the traffic into existing communications
1213,no-infection/propagation,all incoming traffic to detect traffic addressed to itself:,0,Snake detect traffic addressed to itself
1214,no-infection/propagation,COOL As the driver intercepts all connections (e.g. on,0,the driver intercepts all connections
1215,no-infection/propagation,"TDI Filter Driver), it parses all incoming HTTP and",0,it parses all incoming HTTP and SMTP traffic
1216,no-infection/propagation,"mode like a proxy, routing requests from other infected",0,the driver routing requests from other infected hosts to a remote C&C server
1217,no-infection/propagation,"\Device\NamedPipe\isapi_dg. In order to log its activity, the driver",0,the driver log its activity
1218,no-infection/propagation,"its activity, the driver writes log data into the",0,the driver writes log data into the pipe \Device\NamedPipe\isapi_log
1219,no-infection/propagation,that the DLL could log the data into the,0,the DLL log the data into the log files
1220,no-infection/propagation,2014 FILE The driver creates virtual file volumes for,0,The driver creates virtual file volumes for encrypted storage of its files and configuration data
1221,no-infection/propagation,rootkit on IofCallDriver() API provides on-the-fly data encryption/decryption whenever,0,The hook provides on-the-fly data encryption/decryption
1222,no-infection/propagation,"volume. The encryption algorithm is based on CAST-128, with the",0,CAST-128 The encryption algorithm is based on
1223,no-infection/propagation,"volume Hd1, it will be scrambled on-the-fly, and reflected in",0,be scrambled on-the-fly it
1224,no-infection/propagation,"be scrambled on-the-fly, and reflected in the persistent storage",0,reflected in the persistent storage file hotfix.dat it
1225,no-infection/propagation,file contents reveals it ’s a fully encrypted file,0,it ’s a fully encrypted file with flat entropy
1226,no-infection/propagation,data stored in \\.\Hd2 is encrypted the same way the,0,The data stored in \\.\Hd2 is encrypted the same way the first volume’s data
1227,no-infection/propagation,................ The ability to keep its data on TrueCrypt-like,0,Snake TrueCrypt-like volumes keep its data on
1228,no-infection/propagation,"contain executed command outputs, intercepted keystrokes, and other output",0,intercepted keystrokes
1229,no-infection/propagation,"log files could potentially contain executed command outputs, intercepted",0,other log files contain executed command outputs
1230,no-infection/propagation,"case, in order to ensure the driver is loaded",0,the dropper ensure the driver is loaded automatically at startup
1231,no-infection/propagation,"startup, the dropper can install the 64-bit driver on",0,the dropper install the 64-bit driver on 64-bit Windows XP
1232,no-infection/propagation,the same way it installs a 32-bit driver on,0,it installs a 32-bit driver on a 32-bit version of Windows XP
1233,no-infection/propagation,"Vista and above it behaves differently. Firstly, the 64-bit",0,it On behaves differently 64-bit versions of Windows Vista and above
1234,no-infection/propagation,as a service to ensure it starts every time,0,The dropper ensure it starts every time Windows is booted
1235,no-infection/propagation,UserBuffer an attacker can craft such input parameters that,0,an attacker craft such input parameters that will define address within kernel memory to patch and the data to patch it
1236,no-infection/propagation,the vulnerable driver can be used as a weapon to,0,be used the vulnerable driver as a weapon to patch kernel memory
1237,no-infection/propagation,"bit, Code Integrity verification is disabled so that the unsigned",0,Code Integrity verification is disabled
1238,no-infection/propagation,as a service to start each time Windows starts:,0,Snake dropper start each time Windows starts
1239,no-infection/propagation,starts: in order to install the vulnerable VBox driver,0,Snake dropper install the vulnerable VBox driver
1240,no-infection/propagation,a malformed structure to disable Code Integrity control with,0,Snake dropper Code Integrity control disable with a DeviceIoControl() API call
1241,no-infection/propagation,the dropper must first obtain Administrator privileges. It attempts,0,the dropper Administrator privileges obtain
1242,no-infection/propagation,to do this by running MS09-025 and MS10-015 exploits,0,It MS09-025 and MS10-015 exploits running on the target system
1243,no-infection/propagation,MSIE 6.0). It may rely on the following Internet Media,0,It rely on the following Internet Media types (MIME types) for data exfiltration
1244,no-infection/propagation,"a remote C&C server, was identified as a network reconnaissance",0,One of the Snake components was identified as a network reconnaissance tool
1245,no-infection/propagation,components that could have been downloaded from a remote C&C,0,One of the Snake components been downloaded from a remote C&C server
1246,no-infection/propagation,"line switches, this tool enumerates other network hosts and",0,this tool When enumerates other network hosts run as a command line tool
1247,no-infection/propagation,other network hosts and detects what Windows RPC services,0,this tool When detects what Windows RPC services are enabled at the endpoints run as a command line tool
1248,no-infection/propagation,"running, it can successfully fingerprint all network hosts by",0,it fingerprint all network hosts by mimicking the Metasploit’s logic of OS fingerprinting via SMB
1249,no-infection/propagation,fingerprinting allows it to reveal the following characteristics for,0,it reveal the following characteristics for each host found in the network
1250,no-infection/propagation,The data it retrieves is encrypted and saved into a,0,The data is encrypted
1251,no-infection/propagation,file %system%\vtmon.bin. This file is then further encrypted with an NTL-based (Number,0,This file is then further encrypted with an NTL-based (Number Theory Library) algorithm
1252,no-infection/propagation,"infection across the network, taking control over new hosts, thus",0,it taking control over new hosts
1253,no-infection/propagation,worth noting that Agent.BTZ used the same XOR key,0,Agent.BTZ used the same XOR key for its logs
1254,no-infection/propagation,variants: 1dM3uu4j7Fw4sjnbcwlDqet4F7JyuUi4m5Imnxl1pzxI6as80cbLnmz54cs5Ldn4ri3do5L6gs923HL34x2f5cvd0fk6c1a0s Log files created by the latest samples,0,the latest samples of Snake Log files created
1255,no-infection/propagation,"It is also sophisticated, using complex techniques for evading",0,It using for complex techniques evading host defences
1256,no-infection/propagation,evading host defences and providing the attackers covert communication,0,It providing the attackers covert communication channels
1257,no-infection/propagation,connected online. The traffic is then routed through that host to,0,The traffic is then routed through that host
1258,no-infection/propagation,through that host to make external control and data,0,make external control still possible
1259,no-infection/propagation,through that host to make external control and data,0,make data exfiltration still possible
1260,no-infection/propagation,"infiltration tools, designed to compromise a system, then find",0,the existence of an arsenal of infiltration tools compromise a system
1261,no-infection/propagation,"demonstrated, the backdoor commands allow Snake to provide remote",0,the backdoor commands Snake allow
1262,no-infection/propagation,commands allow Snake to provide remote attackers with full,0,Snake provide remote attackers with full remote access to the compromised system
1263,no-infection/propagation,"Its ability to hibernate, staying fully inactive for a",0,staying fully inactive for a number of days
1264,no-infection/propagation,system. Its ability to hibernate staying fully inactive for,0,hibernate
1265,no-infection/propagation,"a number of days, makes its detection during that",0,makes its detection during that time very difficult
1266,no-infection/propagation,module in order to stay unnoticed by behaviour analysis,0,stay unnoticed by behaviour analysis engines of the antivirus products
1267,no-infection/propagation,"antivirus products, and to overcome account restrictions of the",0,overcome account restrictions of the browser processes
1268,no-infection/propagation,logs and dumps it creates on the hidden virtual,0,it The logs and dumps creates on the hidden virtual volumes
1269,no-infection/propagation,also been given to keep its network communications as,0,keep its network communications as quiet as possible
1270,no-infection/propagation,possible. Its ability to generate malicious traffic whenever the,0,it generate malicious traffic whenever the user goes online and start loading the web pages
1271,no-infection/propagation,pages allows it to ‘blend in’ with the legitimate communications.,0,it ‘blend in’ with the legitimate communications
1272,no-infection/propagation,are actually used to encrypt several pieces of information,0,encrypt several pieces of information that are extracted from the system
1273,no-infection/propagation,malware was most likely designed as a first stage,0,this malware designed as a first stage implant
1274,no-infection/propagation,two larger scale campaigns employing this well-known Remote Access,0,two larger scale campaigns employing this well-known Remote Access Trojan
1275,no-infection/propagation,Chinese APT groups and used in a large number,0,used the Korplug RAT (a.k.a .PlugX) in since a large number of targeted attacks 2012
1276,no-infection/propagation,"cases, three binary files were dropped (apart from decoy documents)",0,were dropped three binary files
1277,no-infection/propagation,"is a way to stay under the radar, since",0,The Korplug RAT stay under the radar
1278,no-infection/propagation,service) The malware can manage processes and services on,0,The malware manage processes and services on the infected machine
1279,no-infection/propagation,"from the C&C server, run shell commands, and so",0,The malware run shell commands
1280,no-infection/propagation,contains several functions for harvesting files off the victim’s,0,This malware harvesting according to files off criteria set in the configuration file the victim’s hard drive
1281,no-infection/propagation,configuration file. Apart from doing a recursive sweep of,0,it doing a recursive sweep of all logical fixed and remote drives
1282,no-infection/propagation,"drives, it also continually monitors any attached removable media",0,it monitors network shares by listening to DBT_DEVICEARRIVAL events
1283,no-infection/propagation,"drives, it also continually monitors any attached removable media",0,it monitors attached removable media by listening to DBT_DEVICEARRIVAL events
1284,no-infection/propagation,"events. In addition to collecting files, the malware attempts",0,the malware collecting files
1285,no-infection/propagation,"the malware attempts to gather saved passwords, history of",0,the malware gather saved passwords from the following applications
1286,no-infection/propagation,"the malware attempts to gather saved passwords, history of",0,the malware gather history of visited URLs from the following applications
1287,no-infection/propagation,"the malware attempts to gather saved passwords, history of",0,the malware gather account information from the following applications
1288,no-infection/propagation,"the malware attempts to gather saved passwords, history of",0,the malware gather proxy information from the following applications
1289,no-infection/propagation,of this file stealer detected in these campaigns also,0,Some samples of this file stealer detected in these campaigns
1290,no-infection/propagation,"file, in order to complicate the analysis and to",0,ComRAT complicate the analysis
1291,no-infection/propagation,"interesting fact: the attackers use COM Object hijacking, the",0,the attackers use the same persistence mechanism
1292,no-infection/propagation,the malware is to install the file credprov.tlb in,0,the malware install in the file credprov.tlb %APPDATA%\Microsoft\
1293,no-infection/propagation,command in order to install a second file: rundll32.exe,0,The dropper install a second file
1294,no-infection/propagation,the past. The file is xored with the following obfuscation,0,The file is xored with the following obfuscation key
1295,no-infection/propagation,notice that the malware checks if an older version,0,the malware checks if an older version is installed on the system
1296,no-infection/propagation,a version of Agent.BTZ was found on a system. flow,0,Uroburos was found on a version of Agent.BTZ a system
1297,no-infection/propagation,explorer.exe in order to avoid being blocked by a,0,avoid being blocked by a firewall on the system or any additional security products
1298,no-infection/propagation,pipe. Two log files are created during the malware execution:,0,Two log files are created during the malware execution
1299,no-infection/propagation,"is the design. Agent.BTZ is a common RAT, a",0,Agent.BTZ is a common RAT
1300,no-infection/propagation,"Furthermore, the C&C communication blends into the usual browser",0,the C&C communication blends into the usual browser traffic
1301,no-infection/propagation,dynamic libraries. To be started during the boot process,0,the malware started during the boot process of the infected machine
1302,no-infection/propagation,suspect that this date is spoofed in order to disguise,0,is spoofed this date
1303,no-infection/propagation,a victim’s machine and waits for commands from a,0,Derusbi waits for commands from a controlling client
1304,no-infection/propagation,driver that the variant installs The server variant utilizes,0,the variant installs the device driver
1305,no-infection/propagation,driver in order to hook into the Windows firewall,0,The server variant hook into the Windows firewall
1306,no-infection/propagation,"later. The driver, after hooking the firewall using either",0,The driver hooking the firewall
1307,no-infection/propagation,allows an attacker to hide their communication within a,0,an attacker hide their communication
1308,no-infection/propagation,the DllEntryPoint function. When loaded into memory via a,0,loaded into via the server variant memory a LoadLibrary or equivalent function call
1309,no-infection/propagation,name. The binary then spawns a new thread that,0,The binary spawns a new thread
1310,no-infection/propagation,variant then attempts to determine if it has suitable,0,The server variant determine if it has suitable access rights
1311,no-infection/propagation,for access rights effectively checks to see if the,0,The check for access rights checks if the server variant process is running under the NT Authority
1312,no-infection/propagation,"tasks, will attempt to install the server variant as",0,The DllRegisterServer function install the server variant
1313,no-infection/propagation,"The mainLoop attempts to get the privileges for SeDebugPrivilege,",0,The mainLoop get the privileges
1314,no-infection/propagation,"PCC_SOCK object allocates, DerusbiThread::DerusbiThread selects a port between 40,000",0,"DerusbiThread::DerusbiThread selects a port between 40,000 and 45,000 to use as a listening port"
1315,no-infection/propagation,the specified port and opens the port as a,0,DerusbiThread::DerusbiThread opens the port as a listener
1316,no-infection/propagation,later. The device driver inspects incoming network traffic from,0,The device driver inspects incoming network traffic from any client connecting to the victim machine
1317,no-infection/propagation,makes the decision to reroute the network traffic to,0,reroute the network traffic
1318,no-infection/propagation,instruct the driver to redirect appropriate TCP sessions to,0,the driver redirect appropriate TCP sessions
1319,no-infection/propagation,"machine upon which to listen After selecting the port,",0,"The Derusbi server variant listen an available, random port"
1320,no-infection/propagation,Derusbi Server Variant's After sending the server information via,0,the server sending the server information
1321,no-infection/propagation,(dwPktType = 4). CommLoop routes packets to the appropriate,0,CommLoop routes packets to the appropriate command handler object
1322,no-infection/propagation,"ability to upload, download, enumerate delete, search, and execute",0,the attacker enumerate files
1323,no-infection/propagation,files as well as list drivers on the system.,0,the attacker list drivers on the system
1324,no-infection/propagation,victim system. The backdoor contains identical exports as well,0,"The backdoor contains identical exports additional dummy function from the legitimate msacm32.drvcalled ""StartWork"""
1325,no-infection/propagation,was now happy to load the backdoor and get,0,explorer.exe On load the backdoor reboot
1326,no-infection/propagation,system the backdoor will execute The binary is configured,0,the backdoor execute whenever the victim user logs into the system
1327,no-infection/propagation,from infected systems and disguises itself as legitimate Microsoft,0,The malware disguises itself as legitimate Microsoft software
1328,no-infection/propagation,"codenamed Operation Socialist, GCHQ gained access to Belgacom’s internal",0,GCHQ gained access to Belgacom’s internal systems
1329,no-infection/propagation,the employees’ computers and giving the spies total control,0,a malware attack giving total control of their systems
1330,no-infection/propagation,inside Belgacom’s networks to steal data. The implants allowed,0,GCHQ steal data
1331,no-infection/propagation,implants allowed GCHQ to conduct surveillance of internal Belgacom,0,The implants conduct surveillance of internal Belgacom company communications
1332,no-infection/propagation,spies the ability to gather data from the company’s,0,The implants gather data
1333,no-infection/propagation,"is its stealth: To avoid detection and frustrate analysis,",0,malware avoid detection
1334,no-infection/propagation,"To avoid detection and frustrate analysis, malware used in",0,malware frustrate analysis
1335,no-infection/propagation,The Regin loaders that are disguised as Microsoft drivers with names,0,The Regin loaders Microsoft drivers are disguised as
1336,no-infection/propagation,cdaudio.sys atdisk.sys parclass.sys usbclass.sys Mimicking Microsoft drivers allows the,0,the loaders Microsoft drivers Mimicking
1337,no-infection/propagation,the loaders to better disguise their presence on the,0,the loaders disguise their presence on the system
1338,no-infection/propagation,on the system and appear less suspicious to host,0,the loaders appear less suspicious to host intrusion detection systems
1339,no-infection/propagation,"stage When launched, it cleans traces of the initial",0,it cleans traces of the initial loader
1340,no-infection/propagation,"of the toolkit and monitors its execution. On failure,",0,it monitors its execution
1341,no-infection/propagation,2 is able to disinfect the compromised device. The,0,Stage 2 On disinfect the compromised device failure
1342,no-infection/propagation,"compromised device. The malware zeroes out its PE (Portable Executable,",0,"The malware zeroes out its PE (Portable Executable, the Windows executable format) headers in memory"
1343,no-infection/propagation,"format) headers in memory, replacing MZ with its own",0,The malware replacing MZ with its own magic marker 0xfedcbafe
1344,no-infection/propagation,a self-defense engine which detects if attempts to detect,0,a self-defense engine detects attempts to detect the toolkit
1345,no-infection/propagation,"toolkit occur, functionality for encrypted communications, network capture programs,",0,These modules encrypted communications
1346,no-infection/propagation,"needed. These modules can include data collectors, a self-defense",0,These modules include data collectors remote controllers of different kinds
1347,no-infection/propagation,"needed. These modules can include data collectors, a self-defense",0,These modules include network capture programs
1348,no-infection/propagation,"needed. These modules can include data collectors, a self-defense",0,These modules include
1349,no-infection/propagation,and it appears to provide stealth functionality for the,0,it provide stealth functionality for the tool kit
1350,no-infection/propagation,the In order to access information stored in the,0,programs access information stored in the computer’s memory
1351,no-infection/propagation,hypothesis that the file was dumped from memory during a,0,was dumped the file from memory
1352,no-infection/propagation,"using ExFreePool(), the driver zeroes the content, probably to",0,the driver zeroes the content
1353,no-infection/propagation,"the content, probably to avoid leaving traces in pool",0,the driver avoid leaving traces in pool memory
1354,no-infection/propagation,also contains routines to check for specific builds of the,0,The driver check for specific builds of the Windows kernel in use
1355,no-infection/propagation,"Windows 2000, and then adapts its behavior accordingly. Windows",0,The driver adapts its behavior
1356,no-infection/propagation,This Regin driver recurrently checks that the current IRQL,0,This Regin driver checks the current IRQL (Interrupt Request Level)
1357,no-infection/propagation,sequence of steps to remove remaining traces and artifacts.,0,the driver remove remaining traces and artifacts
1358,no-infection/propagation,specific victim environments. They steal data by configuring their,0,They steal data
1359,no-infection/propagation,configuring their implants to send data out of the,0,their implants send data out of using the network a victim network’s mail server
1360,no-infection/propagation,of APT28’s malware samples contain counter- analysis capabilities including,0,Several of APT28’s malware samples contain counter- analysis capabilities
1361,no-infection/propagation,"including runtime checks to identify an analysis environment, obfuscated",0,runtime checks identify an analysis environment
1362,no-infection/propagation,"analysis environment, obfuscated strings unpacked at runtime, and the",0,unpacked obfuscated strings at runtime
1363,no-infection/propagation,unused machine instructions to slow analysis. Indicators in APT28’s,0,inclusion of unused machine instructions slow analysis
1364,no-infection/propagation,malware that attempted to disguise its activity as legitimate,0,malware disguise its activity as legitimate MIA email traffic
1365,no-infection/propagation,The backdoor attempted to establish a connection to a,0,The backdoor establish a connection to a Georgian MIA mail server
1366,no-infection/propagation,"licenses (in Georgian), and attached a file containing system",0,APT28’s backdoor attached a file containing system reconnaissance information
1367,no-infection/propagation,could allow APT28 to obtain data from the MIA’s,0,APT28 obtain data from through the MIA’s network a less-monitored route
1368,no-infection/propagation,"through a less-monitored route, limiting the MIA network security",0,APT28 limiting the MIA network security department’s abilities to detect the traffic
1369,no-infection/propagation,a lure document that installed a SOURFACE downloader (further,0,a lure document installed a SOURFACE downloader
1370,no-infection/propagation,"background, the decoy document installed a SOURFACE backdoor on",0,the decoy document installed a SOURFACE backdoor on the victim’s system
1371,no-infection/propagation,government. A SOURFACE sample employed in the same Malaysia,0,A SOURFACE sample employed in the same Malaysia Airlines lure
1372,no-infection/propagation,"more commonly used tools are the SOURFACE downloader, its",0,Some of APT28’s more commonly used tools are the SOURFACE downloader
1373,no-infection/propagation,"more commonly used tools are the SOURFACE downloader, its",0,Some of APT28’s more commonly used tools are a modular family of implants that we call CHOPSTICK
1374,no-infection/propagation,"more commonly used tools are the SOURFACE downloader, its",0,Some of APT28’s more commonly used tools are its second stage backdoor EVILTOSS
1375,no-infection/propagation,name SOURFACE to precisely refer to a specific downloader.,0,the name SOURFACE refer to a specific downloader
1376,no-infection/propagation,specific downloader. This downloader obtains a second-stage backdoor from,0,This downloader obtains a second-stage backdoor from a C2 server
1377,no-infection/propagation,EVILTOSS: This backdoor has been delivered through the SOURFACE downloader,0,This backdoor been delivered through the SOURFACE downloader
1378,no-infection/propagation,"the SOURFACE downloader to gain system access for reconnaissance,",0,This backdoor gain system access for monitoring
1379,no-infection/propagation,"the SOURFACE downloader to gain system access for reconnaissance,",0,This backdoor gain for system access reconnaissance
1380,no-infection/propagation,"the SOURFACE downloader to gain system access for reconnaissance,",0,This backdoor gain system access for credential theft
1381,no-infection/propagation,"the SOURFACE downloader to gain system access for reconnaissance,",0,This backdoor gain system access for shellcode execution
1382,no-infection/propagation,"environments, configuring them to use local network resources such",0,them use local network resources such as email servers
1383,no-infection/propagation,APT28 has attempted to obfuscate their code and implement,0,APT28 obfuscate their code
1384,no-infection/propagation,obfuscate their code and implement counter-analysis techniques: • One,0,APT28 implement counter-analysis techniques
1385,no-infection/propagation,latest samples of CORESHELL includes counter-reverse engineering tactics via,0,One of the latest samples of CORESHELL includes counter-reverse engineering tactics via unused machine instructions
1386,no-infection/propagation,machine instructions. This would hinder static analysis of CORESHELL,0,This hinder static analysis of CORESHELL behavior by creating a large amount of unnecessary noise in the disassembly
1387,no-infection/propagation,"of CORESHELL droppers also conduct runtime checks, attempting to",0,A number of CORESHELL droppers conduct runtime checks
1388,no-infection/propagation,"runtime checks, attempting to determine if they are executing",0,A number of CORESHELL droppers determine if they are executing in an analysis environment
1389,no-infection/propagation,Cyber Espionage malware families obfuscate strings that are decoded,0,"Many samples across the SOURFACE/ CORESHELL, CHOPSTICK, and EVILTOSS malware families obfuscate strings that are decoded at runtime"
1390,no-infection/propagation,families (SOURFACE/CORESHELL and EVILTOSS) use the same decryption sequence,0,Two of the malware families (SOURFACE/CORESHELL and EVILTOSS) use the same decryption sequence and similar algorithms for string encoding and decoding
1391,no-infection/propagation,and decoding. These families encode their strings at compile,0,These families encode their strings at using compile time a custom stream cipher
1392,no-infection/propagation,operations. • APT28 has employed RSA encryption to protect,0,APT28 RSA encryption employed to protect files and stolen information moved from the victim’s network to the controller
1393,no-infection/propagation,primary job is to retrieve a second stage payload,0,SOURFACE retrieve a second stage payload from a C2 server
1394,no-infection/propagation,are related because one drops and installs the other. The ecosystem,0,one drops and installs the other
1395,no-infection/propagation,"of a dropper, which installs SOURFACE. The SOURFACE downloader",0,a dropper SOURFACE installs
1396,no-infection/propagation,The SOURFACE downloader then receives another dropper from its,0,The SOURFACE downloader receives another dropper from its C2 server
1397,no-infection/propagation,"and this second dropper installs a second stage backdoor,",0,this second dropper installs a second stage backdoor
1398,no-infection/propagation,including the ability to provide access to the file,0,it provide access to the file system and registry
1399,no-infection/propagation,"file system and registry, enumerate network resources, create processes,",0,it enumerate network resources
1400,no-infection/propagation,"registry, enumerate network resources, create processes, log keystrokes, access",0,it create processes
1401,no-infection/propagation,"network resources, create processes, log keystrokes, access stored credentials,",0,it log keystrokes
1402,no-infection/propagation,"create processes, log keystrokes, access stored credentials, and execute",0,it access stored credentials
1403,no-infection/propagation,"access stored credentials, and execute shellcode. The backdoor encrypts",0,it execute shellcode
1404,no-infection/propagation,execute shellcode. The backdoor encrypts data that it uploads,0,The backdoor encrypts data with an RSA public key
1405,no-infection/propagation,encrypts data that it uploads with an RSA public,0,it uploads data
1406,no-infection/propagation,netui.dll. EVILTOSS variants may use the Simple Mail Transfer,0,EVILTOSS variants use he Simple Mail Transfer Protocol (SMTP) to send stolen data in an attachment named detaluri. dat
1407,no-infection/propagation,detaluri. dat. The backdoor attaches this file to a,0,The backdoor attaches this file to a preformatted email
1408,no-infection/propagation,a preformatted email and sends it out through a,0,sends out through it a victim’s mail server
1409,no-infection/propagation,of EVILTOSS. The backdoor was installed alongside the NATO-themed decoy,0,The backdoor was installed alongside the NATO-themed decoy document depicted in Figure 8
1410,no-infection/propagation,Figure 8. The backdoor sent data via SMTP to,0,The backdoor SMTP sent data via to nato_smtp@mail.ru
1411,no-infection/propagation,we discovered that APT28 uses a backdoor developed using,0,APT28 uses a backdoor developed using a modular framework
1412,no-infection/propagation,"modules and functions for collecting keystroke logs, Microsoft Office",0,One CHOPSTICK v1 variant collecting keystroke logs
1413,no-infection/propagation,"modules and functions for collecting keystroke logs, Microsoft Office",0,One CHOPSTICK v1 variant Microsoft Office documents collecting
1414,no-infection/propagation,"modules and functions for collecting keystroke logs, Microsoft Office",0,One CHOPSTICK v1 variant PGP files collecting
1415,no-infection/propagation,new files of interest is performed by a Directory Observer,0,a Directory Observer module The monitoring for new files of interest is performed
1416,no-infection/propagation,information was intended to be sent via SMTP using a,0,SMTP be sent this information via using a Georgian MIA mail server
1417,no-infection/propagation,MIA mail server. It used one of four embedded,0,It used one of four embedded sender email addresses (@mia.gov.ge) to send files via email to another email address on the same mail server
1418,no-infection/propagation,"closed network capabilities by routing messages between local directories,",0,"One variant of CHOPSTICK routing messages between local directories, the registry and USB drives"
1419,no-infection/propagation,They work together to gain access to their targets,0,They gain access to their targets
1420,no-infection/propagation,to their targets and steal data. The art of,0,They steal data
1421,no-infection/propagation,Cyber Espionage C: SOURFACE is a downloader that obtains,0,SOURFACE is a downloader
1422,no-infection/propagation,is a downloader that obtains a second stage backdoor,0,SOURFACE obtains a second stage backdoor from a C2 server
1423,no-infection/propagation,thread is responsible for downloading and executing stage two,0,The second thread downloading stage two payloads
1424,no-infection/propagation,POST requests whose bodies contain encrypted and Base64 encoded,0,HTTP POST requests contain encrypted and Base64 encoded data
1425,no-infection/propagation,to the CORESHELL implant are encrypted using another stream cipher,0,Commands from the controller to the CORESHELL implant are encrypted using another stream cipher but this time using an eight-byte key
1426,no-infection/propagation,Cyber Espionage D: CHOPSTICK is a backdoor that uses,0,CHOPSTICK is a backdoor
1427,no-infection/propagation,SID. The configuration block is encrypted using RC4 encryption. The,0,RC4 encryption The configuration block is encrypted using
1428,no-infection/propagation,in the backdoor. CHOPSTICK collects detailed information from the,0,CHOPSTICK collects detailed information from the host
1429,no-infection/propagation,in the backdoor. CHOPSTICK collects detailed information from the,0,CHOPSTICK collects the Windows version
1430,no-infection/propagation,in the backdoor. CHOPSTICK collects detailed information from the,0,CHOPSTICK CPU architecture collects
1431,no-infection/propagation,in the backdoor. CHOPSTICK collects detailed information from the,0,CHOPSTICK Windows Firewall state collects
1432,no-infection/propagation,in the backdoor. CHOPSTICK collects detailed information from the,0,CHOPSTICK User Account Control (UAC) configuration settings on Windows Vista and above collects
1433,no-infection/propagation,in the backdoor. CHOPSTICK collects detailed information from the,0,CHOPSTICK Internet Explorer settings collects
