,label,text-neigh,label_num,text-rel,token
1711,Capability,data collection modules. It drops and launches AppTransferWiz.dll via,1,It AppTransferWiz.dll drops via the following command,set
1712,Capability,"Saffron Rose Data exfiltration is conducted over FTP by AppTransferWiz.dll,",1,AppTransferWiz.dll FTP Data exfiltration is conducted over,be changed
1713,Capability,There is code to exfiltrate data over HTTP POST,1,code HTTP POST exfiltrate data over,set
1714,Capability,"incomplete code that would perform SFTP and SMTP exfiltration,",1,incomplete code SFTP and SMTP exfiltration perform,is registered
1715,Capability,"set, IntelRS.exe proceeds to collect data from various areas",1,IntelRS.exe collect data from various areas in the system as described below,starts
1716,Capability,"component called DelphiNative.DLL, which implements some additional data theft",1,a Delphi component called DelphiNative.DLL implements some additional data theft functionality for the following,spawns
1717,Capability,Rose The Stealer component uses common techniques to acquire,1,The Stealer component uses common techniques to acquire credential data,set
1718,Capability,it loads vaultcli.DLL and uses various APIs shown below,1,it uses various APIs shown below to acquire RDP accounts from the Windows vault,allows
1719,Capability,Windows vault. Harvested data is encrypted and written to disk,1,Harvested data is encrypted,cleaning up
1720,Capability,indicates that the data is encrypted via a Rijndael cipher,1,is encrypted the data via a Rijndael cipher implementation,remains
1721,Capability,from a victim and exfiltrated to a command-and-control (CnC),1,exfiltrated logs to a command-and-control (CnC) server under the groups’ control,fool
1722,Capability,enables an attacker to configure a new Stealer backdoor.,1,an attacker configure a new Stealer backdoor,initiates
1723,Capability,1823b77b9ee6296a8b997ffb64d32d21) was configured to exfiltrate data to ultrasms.ir. The,1,This sample (MD5 1823b77b9ee6296a8b997ffb64d32d21) exfiltrate data to ultrasms.ir,access
1724,Capability,phishing attacks designed to capture user credentials: The website,1,the domains capture user credentials,is handled
1725,Capability,"for infecting targeted hosts, establishing and maintaining backdoor access to the",1,The CozyDuke toolset establishing and maintaining backdoor access to the hosts,connect
1726,Capability,"access to the hosts, gathering information from them and",1,The CozyDuke toolset gathering information from them,connect
1727,Capability,with CozyDuke or for executing additional tools from the,1,multiple kinds of droppers executing additional tools from the CozyDuke toolset,sends
1728,Capability,for purposes such as gathering further information from infected,1,the CozyDuke toolset gathering further information from infected hosts,is encrypted
1729,Capability,"with CozyDuke, begins by checking whether the victim has",1,The main CozyDuke dropper checking whether the victim has an anti-virus product installed,sent
1730,Capability,perform additional checks to ensure the dropper is not,1,Newer versions of the dropper ensure inside the dropper is not being executed a virtual machine,receiving
1731,Capability,perform additional checks to ensure the dropper is not,1,Newer versions of the dropper ensure inside the dropper is not being executed a known malware analysis sandbox,executes
1732,Capability,"by the main component are establishment of persistence, gathering",1,The most important functionalities are gathering of basic system information,sending
1733,Capability,"by the main component are establishment of persistence, gathering",1,The most important functionalities are establishment of persistence,is received
1734,Capability,at system startup by adding a registry value under,1,CozyDuke adding a registry value to be executed at system startup,is
1735,Capability,component. CozyDuke may also register itself as a Windows,1,CozyDuke register itself as a Windows service,view
1736,Capability,component. CozyDuke may also register itself as a Windows,1,CozyDuke register as itself scheduled task,control
1737,Capability,object SharedTaskScheduler. CozyDuke will modify the registry entries in,1,CozyDuke modify the registry entries that will ensure CozyDuke stays active on the victim host,control
1738,Capability,main component of CozyDuke implements 6 commands that the,1,the main component of CozyDuke implements 6 commands that the C&C server can specify,is implemented
1739,Capability,for the purposes of extending CozyDuke’s functionality. The second,1,CozyDuke modules CozyDuke’s functionality extending,initiates
1740,Capability,"CozyDuke, the executables may drop other executables, scripts or",1,"the executables drop other executables, scripts or DLLs",are created
1741,Capability,of the malware by adding layers of obfuscation and,1,APT29 adding layers of obfuscation,remove
1742,Capability,or login credentials to upload a victim’s data to,1,upload a victim’s data to a cloud storage service,is then started
1743,Capability,"may include instructions to execute commands via PowerShell, execute",1,PowerShell execute commands via,is created
1744,Capability,"execute commands via PowerShell, execute a direct command or",1,execute a direct command,added
1745,Capability,commands directed HAMMERTOSS to upload information from victim networks,1,HAMMERTOSS upload information from to using victim networks accounts on cloud storage services login credentials received in Stage 4,is deleted
1746,Capability,list of running tasks— reconnaissance on the victim network—and,1,the backdoor reconnaissance on the victim network,obfuscate
1747,Capability,on the victim network—and upload it to a specific,1,the backdoor upload it to using a specific account on a cloud storage service the login credentials,issued
1748,Capability,quickly during operations to avoid detection and removal. For,1,APT29 avoid detection,is initiated
1749,Capability,quickly during operations to avoid detection and removal. For,1,APT29 avoid removal,support
1750,Capability,"recent weeks, attackers have launched a series of Distributed",1,attackers launched a series of Distributed Denial of Service attacks (DDoS) against websites promoting democracy in Hong Kong,support
1751,Capability,Apple Daily publication have suffered from an ongoing DDoS,1,websites belonging to Next Media’s Apple Daily publication suffered from an ongoing DDoS attack that brought down its email system for hours,support
1752,Capability,Next Media’s network has suffered a total failure as,1,Next Media’s network suffered a total failure as a result of these attacks,support
1753,Capability,Cabinet self-extracting files that drop a variant of an,1,These binaries drop a variant of an older DDoS tool known as KernelBot,support
1754,Capability,similar in that they drop three files: • ctfmon.exe-a,1,they drop three files,filter
1755,Capability,"sample. For example, c3d6450075d618b1edba17ee723eb3ca drops a KernelBot variant that",1,c3d6450075d618b1edba17ee723eb3ca drops a KernelBot variant,remove
1756,Capability,XOR keys used to encode configuration files issued by,1,two different single-byte XOR keys encode configuration files issued by the DDOS C2 servers in this campaign,modifies
1757,Capability,listed above. These configurations issued commands to attack the,1,These configurations issued commands to attack the following domains and IPs,is generally associated
1758,Capability,four controls servers that instructed bots under their control,1,a configuration update instructed bots under their control,is accomplished
1759,Capability,under their control to flood 124.217.214.149 with UDP traffic.,1,bots under their control UDP traffic flood 124.217.214.149 with,sending
1760,Capability,the active controls began instructing participating bots to cease,1,two of the active controls instructing participating bots to cease attacks,sent
1761,Capability,known active control servers were issuing commands to cease the,1,all five of the known active control servers were issuing commands to cease the attacks,verifies
1762,Capability,from java-se.com/jp.jpg. This sample is detected as Backdoor.APT.Preshin and connected,1,Backdoor.APT.Preshin This sample is detected as,is sent
1763,Capability,to sign e2a4b96cce9de4fb126cfd5f5c73c3ed. We detect this payload as Backdoor.APT.PISCES,1,We Backdoor.APT.PISCES detect this payload as,encrypt and decrypt
1764,Capability,sign ecf21054ab515946a812d1aa5c408ca5. We also detect this payload as Backdoor.APT.PISCES,1,We Backdoor.APT.PISCES detect this payload as,process and execute
1765,Capability,APT intrusion activity both target the hkgolden.com website. As,1,These ongoing DDoS attacks target the hkgolden.com website,sends
1766,Capability,"above, this site has been targeted with a DDoS attack",1,a KernelBot network been targeted this site with a DDoS attack,receives
1767,Capability,"own infrastructure, the attackers issued new instructions to their",1,the attackers issued new instructions to their botnet,download
1768,Capability,"to compromise endpoints to perpetrate ad fraud, identity fraud,",1,cyber crime gangs perpetrate identity fraud,upload
1769,Capability,"to compromise endpoints to perpetrate ad fraud, identity fraud,",1,cyber crime gangs perpetrate ad fraud,installing
1770,Capability,"to compromise endpoints to perpetrate ad fraud, identity fraud,",1,cyber crime gangs perpetrate banking credential theft,calling
1771,Capability,to methods used to provide backdoor access and command,1,methods provide backdoor access and command and control over compromised networks,connecting
1772,Capability,"loaded, a malicious ad delivered a backdoor Trojan via",1,a malicious ad delivered a backdoor Trojan via a Java-based exploit,executing
1773,Capability,"website, and would have installed a generic backdoor Trojan.",1,The malware installed a generic backdoor Trojan,is
1774,Capability,see that this malware is a Trojan backdoor that,1,this malware is a Trojan backdoor,implements
1775,Capability,likely be used to download additional malware or to,1,this malware download additional malware,be registered
1776,Capability,additional malware or to provide remote persistent access to,1,this malware provide remote persistent access to the attacker,drop
1777,Capability,content in order to gain persistent remote access. In,1,criminal enterprise gain persistent remote access,provide
1778,Capability,to visit websites and click on specific ad banners.,1,that version of Chrome click on specific ad banners,bypass
1779,Capability,"background web browser that does nothing but click fraud,",1,a background web browser does click fraud,copies
1780,Capability,"this instance, the host was almost converted to a click-fraud bot.",1,was almost converted the host to a click-fraud bot,modify
1781,Capability,"malware delivery could have been intended for data exfiltration, banking",1,been intended the malware delivery for data exfiltration,Adds
1782,Capability,of malware that fully encrypts the victim’s disk and,1,"Ransomware encrypts the victim’s disk and data files, including remote storage",Adds
1783,Capability,ransomware infection. Cryptowall 2.0 utilizes the TOR network to,1,Cryptowall 2.0 utilizes the TOR network to hide its communications,creates
1784,Capability,"communications, but it quickly encrypts all local files on",1,it encrypts all local files on the disk,schedules
1785,Capability,the micro-targeting malvertising technique evades almost all network controls,1,the micro-targeting malvertising technique evades almost all network controls and traditional endpoint anti-virus solutions,'dropping'
1786,Capability,the attacks featured here were not detected by standard Anti-Virus because,1,standard Anti-Virus Most of the attacks featured here were not detected because the malware hashes constantly change,writing
1787,Capability,Trojans that attempt to steal passwords and credit card,1,financial Trojans steal passwords and credit card details,is loaded
1788,Capability,or customer records get stolen as happened to the,1,stolen employee or customer records,is encrypted
1789,Capability,"However, sabotage attacks that damage equipment are definitely possible,",1,sabotage attacks damage equipment,loads
1790,Capability,how smart meters could be manipulated to send back false,1,"be manipulated smart meters to send back false information or report incorrect billing IDs, leading to power theft",downloading
1791,Capability,representatives that cyberattacks had taken out power equipment in multiple,1,cyberattacks taken out power equipment in multiple cities outside the United States,specifies
1792,Capability,nuclear power plant apparently went offline for several hours,1,the safety monitoring system of the Ohio nuclear power plant went offline for due to several hours a Slammer worm infection,has
1793,Capability,marine terminal in Venezuela was targeted by a sabotage attack.,1,a sabotage attack was targeted a marine terminal in Venezuela,contains
1794,Capability,attacking group managed to get access to the SCADA,1,an attacking group get access to the SCADA network of the oil tanker loading machinery,attempts
1795,Capability,tanker loading machinery and overwrote programmable logic controllers (PLCs),1,an attacking group overwrote programmable logic controllers (PLCs) with an empty program module,being sent
1796,Capability,"empty program module. This halted machinery, preventing oil tankers",1,This halted machinery,sending
1797,Capability,"module. This halted machinery, preventing oil tankers from loading",1,This preventing oil tankers from for till loading eight hour the unaffected backup code was reinstalled on the PLCs,receiving
1798,Capability,in 2000. The attackers used a Trojan to gain,1,The attackers used a Trojan to gain access to the control for the gas pipelines,serves
1799,Capability,known autonomous threat to target and sabotage industrial control systems to,1,Stuxnet target and sabotage industrial control systems,serves
1800,Capability,with stolen digital certificates making it harder to detect,1,Part of the malware code was signed with stolen digital certificates making it harder to detect by security tools,contains
1801,Capability,"activity even further, Stuxnet executed slightly different infection routines",1,Stuxnet To executed slightly different infection routines depending on the security software installed on the target hide its activity even further,use
1802,Capability,"itself, the malware would hide its own files and",1,the malware hide its own files,tunnel
1803,Capability,own files and even delete itself from it after,1,the malware delete itself from after it three successful propagations,sending
1804,Capability,"Tricks like these, to make the detection of the",1,Tricks like these make the detection of the malware more difficult,receiving
1805,Capability,Iran. The sabotage payload disrupted and partially destroyed the cascaded high frequency,1,The sabotage payload disrupted and partially destroyed the cascaded high frequency gas centrifuges,reads
1806,Capability,early version of Stuxnet targeted the S7- 417 PLCs,1,The early version of Stuxnet targeted the S7- 417 PLCs,implements
1807,Capability,S7- 417 PLCs and modified its valve settings. Closing,1,The early version of Stuxnet modified its valve settings,reading
1808,Capability,"version of the threat focused on the S7-315 PLCs,",1,The later version of the threat focused on the S7-315 PLCs,writing
1809,Capability,"on the S7-315 PLCs, manipulating the spinning frequency of",1,The later version of the threat manipulating the spinning frequency of the rotating motors,upload
1810,Capability,"the plant, the threat recorded measurement readings during normal",1,the threat To recorded measurement readings during normal operation avoid detection by personnel monitoring the human machine interface (HMI) of the plant,download
1811,Capability,during normal operation and played those back in a,1,the threat To played those back in a loop avoid detection by personnel monitoring the human machine interface (HMI) of the plant,searching
1812,Capability,and were directed at finding project details and financial,1,The attacks finding project details and financial information about oil and gas field exploration and bids,exfiltrate
1813,Capability,The attackers started by compromising public facing Web servers,1,The attackers SQL injection and installing Web shells on them compromising public facing Web servers through,launching
1814,Capability,common hacking tools to harvest local Page Targeted Attacks,1,they harvest local passwords,implements
1815,Capability,"Against the Energy passwords, dump password hashes, sniff authentication",1,they dump password hashes,establishing
1816,Capability,"passwords, dump password hashes, sniff authentication messages and exploit",1,they sniff authentication messages,listening
1817,Capability,computers a common Backdoor.Trojan was installed that communicated back to,1,On was installed a common Backdoor.Trojan compromised computers,are forwarded
1818,Capability,"to the C&C server, allowing remote access to the",1,a common Backdoor.Trojan allowing remote access to the computer,is passed
1819,Capability,allowed the attacker to find and extract valuable information.,1,the attacker find valuable information,gathering
1820,Capability,attacker to find and extract valuable information. In August,1,the attacker extract valuable information,recovering
1821,Capability,TrkSvr in order to start itself with Windows. It,1,The dropper component Windows start itself with,gathering
1822,Capability,accessible network shares and execute itself remotely if successfully,1,It execute itself remotely if successfully copied,identifying
1823,Capability,scenario. The module then drops a legitimate and digitally,1,The module drops a legitimate and digitally signed device driver that provides low level disk access from user space,identifying
1824,Capability,user space. The malware collects file names and starts,1,The malware collects file names,identifying
1825,Capability,file names and starts overwriting them with a JPEG,1,The malware overwriting them with a JPEG image or 192KB blocks of random data,identifying
1826,Capability,the computer off by wiping the master boot record,1,Disttrack wiping the master boot record with the same data,manage
1827,Capability,of files overwritten. By acquiring user credentials and gaining,1,the attackers acquiring user credentials,start
1828,Capability,may have been to steal valuable information from infected,1,Disttrack steal valuable information from infected computers,stop
1829,Capability,main intent was to render the computers unusable by,1,Disttrack render the computers unusable,delete
1830,Capability,the computers unusable by wiping the operating system and,1,Disttrack wiping the operating system and master boot record,enumerate
1831,Capability,also frequently used to destroy evidence of the attack,1,wiping destroy evidence of the attack,alter
1832,Capability,of the attack and make forensics more difficult. The,1,wiping make forensics,manage
1833,Capability,the incursion phase of breaking in and compromising computers. After that comes,1,breaking in and compromising computers,take
1834,Capability,"phase, where the attacker gathers passwords and maps the",1,the attacker gathers passwords,implements
1835,Capability,attacker gathers passwords and maps the internal network. The,1,the attacker maps the internal network,invoke
1836,Capability,where the valuable information is copied and sent back to,1,is copied the valuable information,launching
1837,Capability,information is copied and sent back to the attacker. The,1,sent back the valuable information to the attacker,is provided
1838,Capability,AVP.dll. The malware itself drops a malicious Downloader clbcatq.dll,1,The malware itself drops a malicious Downloader clbcatq.dll into a newly created wuauclt directory,deleting
1839,Capability,"newly created wuauclt directory, posing as Windows update and",1,a malicious Downloader clbcatq.dll Windows update posing as,terminating
1840,Capability,attacks. The back door provided full access to the,1,The back door provided full access to the compromised computers,opening
1841,Capability,"were seeking, if they installed other back door Trojans",1,they installed other back door Trojans,avoid
1842,Capability,Trojan droppers that would download additional malware. The attackers,1,Trojan droppers download additional malware,creates
1843,Capability,extension. The malware chosen was a variant of the,1,The malware chosen was a variant of the Poison Ivy Trojan Backdoor.Darkmoon,performs
1844,Capability,Sticky Notes Desktop.exe Once installed the back door would,1,installed the back door,calling
1845,Capability,the back door would create a registry run key,1,the back door create a registry run key,disable
1846,Capability,key in order to restart with Windows and connect,1,the back door Windows restart with,hooking
1847,Capability,the C&C server domains imitates legitimate services in a,1,The chosen names of the C&C server domains imitates legitimate services in a bid to be overlooked by the system administrators when checking their logs,hook
1848,Capability,logs. The back door provides full remote access to,1,The back door provides full remote access to the compromised computers,hooks
1849,Capability,"to the compromised computers, allowing for extraction of any",1,The back door allowing for extraction of any data,queries
1850,Capability,"update, the attacker effectively gains control over the computer.",1,the attacker Once gains control over the computer the victim installs the genuine looking update,hooks
1851,Capability,off-the-shelf back door Trojan is used In these cases the,1,is used a regular off-the-shelf back door Trojan,scan
1852,Capability,"by attackers is to install key loggers, dump local",1,attackers install key loggers,hide
1853,Capability,"to install key loggers, dump local credentials, search local",1,attackers dump local credentials,is performed
1854,Capability,"loggers, dump local credentials, search local storage for saved",1,attackers search local storage for saved accounts,hooking
1855,Capability,for saved accounts and sniff the network for passwords.,1,attackers sniff the network for passwords,filters
1856,Capability,or even manual commands are used to comb through local,1,Often small scripts or even manual commands are used to comb through local files and create network mappings,hooks
1857,Capability,"help the attacker to learn about installed security tools,",1,"the attacker learn about installed security tools, saved links to internal platforms and local address books",is then performed
1858,Capability,phase the attackers should know the internals of the,1,the attackers know the internals of the infected networks,applying
1859,Capability,phase the interesting data is gathered and sent back to,1,is gathered the interesting data,checks
1860,Capability,data is gathered and sent back to the attackers. This,1,sent back the interesting data to the attackers,applies
1861,Capability,sophistication. The simple attacks compress the files and upload,1,The simple attacks compress the files,hide
1862,Capability,compress the files and upload them through FTP or,1,The simple attacks FTP upload through them,is made
1863,Capability,compress the files and upload them through FTP or,1,The simple attacks upload through them a HTTP POST request to a remote drop server,avoids
1864,Capability,server. More sophisticated attackers obfuscate the data by XOR-ing,1,"More sophisticated attackers XOR-ing it, encrypting it with proper asymmetric encryption or embedding it into media files using steganography obfuscate the data by to hide the data from traffic inspection",used
1865,Capability,some malware samples will send the data in smaller,1,some malware samples send the data in so as smaller bursts not to swamp the network or generate network spikes that might attract attention,perform
1866,Capability,"laptops, the malware can use location awareness to detect",1,the malware use location awareness to detect if the compromised computer is outside of the corporate network,performing
1867,Capability,the corporate network and send the data once it’s,1,"the malware send the data once it’s directly connected to the Internet, such as from a Wi-Fi hotspot at an airport",contains
1868,Capability,allow the traffic to bypass perimeter security and receive,1,the traffic bypass perimeter security,used
1869,Capability,bypass perimeter security and receive less scrutiny. In some,1,the traffic receive less scrutiny,be dropped
1870,Capability,"act as a proxy, forwarding all the collected data.",1,a previously compromised computer in the DMZ forwarding all the collected data,executed
1871,Capability,energy sector. The malware deletes all files Page Targeted,1,The malware deletes all files on a computer,launch
1872,Capability,"a computer and then deletes the master boot record,",1,The malware deletes the master boot record,utilizes
1873,Capability,"the master boot record, rendering the computer unusable. This",1,The malware rendering the computer unusable,is
1874,Capability,that is designed to sustain long-term intelligence-gathering operations by,1,It sustain long-term intelligence-gathering operations,has
1875,Capability,long-term intelligence-gathering operations by remaining under the radar. It,1,It remaining under the radar,implements
1876,Capability,to extraordinary lengths to conceal itself and its activities,1,It conceal itself and its activities on compromised computers,select
1877,Capability,main purpose of Regin is intelligence gathering and it,1,The main purpose of Regin is intelligence gathering,avoid
1878,Capability,and it has been implicated in data collection operations,1,"it implicated in data collection operations against government organizations, infrastructure operators, businesses, academics, and private individuals",act
1879,Capability,The modular design also makes analysis of the threat,1,The modular design makes analysis of the threat difficult,proxy
1880,Capability,"ultimate purpose. APTs typically seek specific information, usually intellectual",1,"APTs seek specific information, usually intellectual property",shares
1881,Capability,purpose is different. It is used for the collection of,1,It is used for the collection of data,dropped
1882,Capability,of data and continuous monitoring of targeted organizations or,1,It monitoring of targeted organizations or individuals,implements
1883,Capability,"standard capabilities, particularly around monitoring targets and stealing data.",1,Regin monitoring targets,preventing
1884,Capability,around monitoring targets and stealing data. It also has,1,Regin stealing data,hide
1885,Capability,Regin is capable of installing a large number of,1,Regin installing a large number of additional payloads,dropped
1886,Capability,The threat’s standard capabilities include several remote access Trojan,1,The threat’s standard capabilities include several remote access Trojan (RAT) features,implements
1887,Capability,"(RAT) features, such as capturing screenshots and taking control",1,capturing screenshots,preventing
1888,Capability,as capturing screenshots and taking control of the mouse’s,1,taking control of the mouse’s point-and-click functions,hide
1889,Capability,"is also configured to steal passwords, monitor network traffic,",1,Regin steal passwords,exfiltrated
1890,Capability,"configured to steal passwords, monitor network traffic, and gather",1,Regin monitor network traffic,exfiltrate
1891,Capability,"monitor network traffic, and gather information on processes and",1,Regin gather information on processes and memory utilization,included
1892,Capability,utilization. It can also scan for deleted files on,1,scan for deleted files on an infected computer,disable
1893,Capability,an infected computer and retrieve them. More advanced payload,1,It retrieve them,overwrite
1894,Capability,module was designed to monitor network traffic to Microsoft,1,one module monitor network traffic to Microsoft Internet Information Services (IIS) web servers,kill
1895,Capability,another was designed to collect administration traffic for mobile,1,another collect administration traffic for mobile telephony base station controllers,performed
1896,Capability,was created specifically for parsing mail from Exchange databases.,1,another parsing mail from Exchange databases,gathering
1897,Capability,hide the data it is stealing Valuable target data is,1,it is stealing the data,deleted
1898,Capability,to some lengths to hide the data it is,1,Regin hide the data,deleting
1899,Capability,stealing. Valuable target data is often not written to disk. In some,1,Valuable target data is often not written to disk,overwrote
1900,Capability,architecture. The initial stages involve the installation and configuration,1,The initial stages involve the installation and configuration of the threat’s internal services,downloaded
1901,Capability,"computer. All other stages are stored as encrypted data blobs,",1,All other stages are stored as encrypted data blobs,searches
1902,Capability,"target’s computer, it will install and execute Stage 1.",1,it Stage 1 install,reads
1903,Capability,it will install and execute Stage 1. It’s likely,1,it Stage 1 execute,extracts
1904,Capability,"traditional file system, but is encrypted within an extended attribute",1,Stage 2 is encrypted within an extended attribute or a registry key blob,extracts
1905,Capability,blob. Stage 2 can be found encrypted in: Extended attribute •,1,Stage 2 be found encrypted,connect
1906,Capability,This stage can also hide running instances of Stage,1,This stage hide running instances of Stage 1,upload
1907,Capability,Stage 2 can also monitor the state of the,1,Stage 2 monitor the state of the threat,run
1908,Capability,"system. Instead, this file is encrypted within an extended attribute",1,is encrypted this file within an extended attribute or registry key blob,checks
1909,Capability,attackers who operated Regin cleaned up compromised computers once they,1,the attackers who operated Regin cleaned up compromised computers,wipe
1910,Capability,virtual file system Regin stores data files and payloads,1,Regin stores data files and payloads on in disk encrypted virtual file system files,rendering
1911,Capability,stored inside EVFS containers are encrypted with a variant of,1,Files stored inside EVFS containers are encrypted with using a variant of RC5 64-bit blocks and 20 rounds,stop
1912,Capability,rounds. The encryption mode is reverse cipher feedback (CFB).,1,The encryption mode is reverse cipher feedback (CFB),evade
1913,Capability,"explained above, the files are encrypted Other layers of encryption",1,are encrypted the files,enumerates
1914,Capability,peer-to-peer fashion. All communications are strongly encrypted and can happen in,1,All communications are strongly encrypted,overwrites
1915,Capability,ICMP: Payload information can be encoded and embedded in lieu of legitimate,1,Payload information be encoded and embedded in lieu of legitimate ICMP/ping data,destroying
1916,Capability,HTTP: Payload information can be encoded and embedded within cookie data under,1,Payload information be encoded and embedded within cookie data,locates
1917,Capability,04h BYTEsectsize-4 Data Regin logs data to the ApplicationLog.dat,1,Regin logs to data the ApplicationLog.dat file,delete
1918,Capability,"encrypted container, but it is encrypted and compressed Page The extensible nature",1,is encrypted and compressed it,is shut down and rebooted
1919,Capability,various payload modules or receive payload modules after infection.,1,Regin receive payload modules after infection,were launched
1920,Capability,"IIS web server log stealing module, 27E9h, is an",1,module The IIS web server log stealing,sought out
1921,Capability,a payload module that was installed after the initial infection,1,was installed a payload module,search
1922,Capability,a user mode DLL loaded as a Winsock helper,1,Stage 1 loaded as when a Winsock helper the computer is starting up,included
1923,Capability,highly-complex threat which has been used for large-scale data collection,1,Regin been used for large-scale data collection or intelligence gathering campaigns,were
1924,Capability,in virtual environment. It gets CPU name and identifier,1,It CPU name and identifier gets from the registry at HKLM\HARDWARE\DESCRIPTION\ System\CentralProcessor\0,wiping
1925,Capability,at HKLM\HARDWARE\DESCRIPTION\ System\CentralProcessor\0 and collects IP and MAC addresses,1,It IP and MAC addresses of local network adapters collects,used
1926,Capability,creates one. The module implements a method to resist,1,The module implements a method to resist running in virtual environment,used
1927,Capability,"the module attempts to delete some other, prob- ably",1,"the module delete some other, prob- ably older, components which might be present on the system",used
1928,Capability,"180 days, the module wipes TLP: Green For any",1,the module wipes the file,scanning
1929,Capability,a special variable that makes module dormant and dis-,1,a special variable makes module dormant,spread
1930,Capability,that after receiving it is XORed with byte value 0x55,1,is XORed it with byte value 0x55,were then compromised
1931,Capability,WinRar SFX file that drops and starts the module,1,WinRar SFX file drops the module,were used
1932,Capability,the module is to collect various secrets stored on,1,the module collect various secrets stored on a local system,target
1933,Capability,"it is running, it uses simple AV heuristics evasion",1,it uses simple AV heuristics evasion technique,was dropped
1934,Capability,"that, the mod- ule collects information about current system",1,the mod- ule collects information about current system which includes the following,is detected
1935,Capability,"far, the attackers can steal logins and pass- words",1,the attackers steal logins and pass- words,is executed
1936,Capability,malware. When IntelliForms information is stolen the malware tries to,1,IntelliForms information is stolen,look
1937,Capability,• India The module uses several simple XOR­based algorithms,1,The module uses several simple XOR­based algorithms to encrypt embedded string data,deliver
1938,Capability,nssutil3.dll • softokn3.dll When stealing secrets from Firefox and,1,it Firefox and Chrome stealing secrets from,use
1939,Capability,as 2011­01­28 17:03:50. After stealing secrets from local system,1,the malware stealing secrets from local system,contact
1940,Capability,of embedded script. It is logging all actions to inform,1,It is logging all actions to inform the operator what exactly was executed by this variant of the malware,is executed
1941,Capability,C&C server. The module uploads all collected information to,1,The module POST request uploads all collected information to via one of the following URLs,decrypts and drops
1942,Capability,PC 6.0) The data is uploaded as a POST request,1,The data is uploaded as in a POST request binary the following format,is subsequently loaded
1943,Capability,through running processes and looks for security software basing,1,The trojan looks for security software basing on executable filenames from the list below,detect
1944,Capability,uses a trick to evade running on a VMware.,1,The malware evade running on a VMware,proceeds
1945,Capability,"a VMware. First, it checks if cur- rent process",1,it checks if cur- rent process is running in WOW64 environment,gathers
1946,Capability,en- vironment is to check local network adapter’s IP,1,check local network adapter’s IP address,encrypts
1947,Capability,0x564D5868). Another method to detect VM en- vironment is,1,Another method VM en- vironment detect,impossible to retrieve
1948,Capability,detected the process instantly terminates Next the malware submits,1,the process VM is detected If terminates,is created
1949,Capability,terminates. Next the malware submits collected information to the,1,"the malware HTTP GET request and the following URL format: http://<C2DOMAIN>/bin/read_i.php ?a1=%STEPID%&a2=%HOSTID%&a3=%SYSINFO%&a4=% AVSOFTID%, where %C2DOMAIN% is one of the following C&C domains submits collected information to using the C&C server",is written
1950,Capability,table above). Igfxext.exe can download a file and drop,1,Igfxext.exe download a file,persist
1951,Capability,download a file and drop it to %APPDATA%\microsoft\dis- play\ctfmon.exe,1,Igfxext.exe drop it to %APPDATA%\microsoft\dis- play\ctfmon.exe (md5= e8bfb82b0dd5cef46116d61f62c25060),creates
1952,Capability,"execution, the downloaded file drops SMAGENT.EXE (md5 0306f9ae- 7786570139f78e78bc940597)",1,the downloaded file SMAGENT.EXE (md5 0306f9ae- 7786570139f78e78bc940597) drops to %APPDATA%\MICROSOFT\DISPLAY,is created
1953,Capability,of these infected files drop a 63kb self injecting,1,All of these infected files drop a 63kb self injecting compo- nent,is loaded
1954,Capability,Pioneer.dx. The igfxext.exe component is dropped to disk and run.,1,The igfxext.exe component is dropped to disk,gathering
1955,Capability,on WinXP SP3. It drops a keylogger. The debug,1,It drops a keylogger,retrieves
1956,Capability,"Korean The dropper above maintains, drops and installs this kernel mode keylogger:",1,"The dropper above maintains, drops and installs this kernel mode keylogger",gathers
1957,Capability,"and INT 0xff, and retrieves keystroke data directly from",1,"the NDISKPRO.SYS driver retrieves keystroke data directly from port 0x60, the motherboard keyboard con- troller itself",is then sent
1958,Capability,component. This component then encrypts and writes the retrieved,1,This component encrypts the retrieved values ondisk,request
1959,Capability,"the original dropper, which maintains persistence across reboots with",1,the original dropper maintains persistence across with reboots a simple addition to the HKCU run key,used
1960,Capability,past. This keylogger module encrypts and stores gathered data,1,This keylogger module encrypts gathered data in a log file,is downloaded
1961,Capability,Execution vulnerability. CVE-2014- 4113 is a privilege escalation vulnerability,1,CVE-2014- 4113 is a privilege escalation vulnerability,verifies
1962,Capability,publicly on 2014-11-11 and is a Windows OLE Automation,1,CVE-2014-6332 is a Windows OLE Automation Array Remote Code Execution vulnerability,executes
1963,Capability,affected users’ system to download the below payload: function,1,a VBScript download the below payload,verify
1964,Capability,"script executes, the system downloads install.exe, which has the",1,the system downloads install.exe,creating
1965,Capability,"first dropped file, doc.exe, contains the CVE-2014-4113 exploit and",1,"The first dropped file, doc.exe contains the CVE-2014-4113 exploit",is then stored
1966,Capability,and then attempts to execute test.exe with the elevated,1,"The first dropped file, doc.exe execute test.exe with the elevated privileges",is registered
1967,Capability,"with successful exploitation, would give any user SYSTEM access",1,This CVE SYSTEM access on the machine give any user,starting
1968,Capability,"The malware component, test.exe, uses the Windows command ""cmd.exe""",1,"The malware component, test.exe uses the Windows command ""cmd.exe"" /C whoami to verify it is running with the elevated privileges of System",install
