,Unnamed: 0,label,text-neigh,label_num,text-rel,text-neigh-processed,text-rel-processed,text-neigh-tokens,text-rel-tokens
1580,1580,no-infection/propagation,account linked to al9mood sent Je- had Abdulla an,0,An account linked to al9mood Je- had Abdulla sent an IP spy link on in 10/2/12 a public message,account link al9mood sent je- abdulla,account link al9mood je- abdulla sent ip spi link system-path  public messag,"['account', 'link', 'al9mood', 'sent', 'je-', 'abdulla']","['account', 'link', 'al9mood', 'je-', 'abdulla', 'sent', 'ip', 'spi', 'link', 'system-path', 'public', 'messag']"
1581,1581,no-infection/propagation,a Japanese company. @YLUBH received at least three IP,0,@YLUBH received at least three IP spy links in late 2012,japanes company. @ylubh receiv least three ip,@ylubh receiv least three ip spi link late ,"['japanes', 'company.', '@ylubh', 'receiv', 'least', 'three', 'ip']","['@ylubh', 'receiv', 'least', 'three', 'ip', 'spi', 'link', 'late']"
1582,1582,no-infection/propagation,"Sayed Yousif. The attacker sent the e-mails using ReadNotify.com,",0,The attacker ReadNotify.com sent the e-mails using,say yousif. attack sent e-mail use  com-file,attack  com-file sent e-mail use,"['say', 'yousif.', 'attack', 'sent', 'e-mail', 'use', 'com-file']","['attack', 'com-file', 'sent', 'e-mail', 'use']"
1583,1583,no-infection/propagation,"e-mails using ReadNotify.com, which records the user’s IP address",0,ReadNotify.com records the user’s IP address upon their mail client downloading the remote image,e-mail use  com-file record user ip address, com-file record user ip address upon mail client download remot imag,"['e-mail', 'use', 'com-file', 'record', 'user', 'ip', 'address']","['com-file', 'record', 'user', 'ip', 'address', 'upon', 'mail', 'client', 'download', 'remot', 'imag']"
1584,1584,no-infection/propagation,"same ba- sic functionality, including screen capture, keylogging, remote",0,the same ba- sic functionality including screen capture,ba- sic function includ screen captur keylog remot,ba- sic function includ screen captur,"['ba-', 'sic', 'function', 'includ', 'screen', 'captur', 'keylog', 'remot']","['ba-', 'sic', 'function', 'includ', 'screen', 'captur']"
1585,1585,no-infection/propagation,"same ba- sic functionality, including screen capture, keylogging, remote",0,the same ba- sic functionality including keylogging,ba- sic function includ screen captur keylog remot,ba- sic function includ keylog,"['ba-', 'sic', 'function', 'includ', 'screen', 'captur', 'keylog', 'remot']","['ba-', 'sic', 'function', 'includ', 'keylog']"
1586,1586,no-infection/propagation,"same ba- sic functionality, including screen capture, keylogging, remote",0,the same ba- sic functionality including remote monitoring of webcams,ba- sic function includ screen captur keylog remot,ba- sic function includ remot monitor webcam,"['ba-', 'sic', 'function', 'includ', 'screen', 'captur', 'keylog', 'remot']","['ba-', 'sic', 'function', 'includ', 'remot', 'monitor', 'webcam']"
1587,1587,no-infection/propagation,"same ba- sic functionality, including screen capture, keylogging, remote",0,the same ba- sic functionality including remote monitoring of microphones,ba- sic function includ screen captur keylog remot,ba- sic function includ remot monitor microphon,"['ba-', 'sic', 'function', 'includ', 'screen', 'captur', 'keylog', 'remot']","['ba-', 'sic', 'function', 'includ', 'remot', 'monitor', 'microphon']"
1588,1588,no-infection/propagation,"same ba- sic functionality, including screen capture, keylogging, remote",0,the same ba- sic functionality including remote shell,ba- sic function includ screen captur keylog remot,ba- sic function includ remot shell,"['ba-', 'sic', 'function', 'includ', 'screen', 'captur', 'keylog', 'remot']","['ba-', 'sic', 'function', 'includ', 'remot', 'shell']"
1589,1589,no-infection/propagation,"same ba- sic functionality, including screen capture, keylogging, remote",0,the same ba- sic functionality including file exfiltration,ba- sic function includ screen captur keylog remot,ba- sic function includ file exfiltr,"['ba-', 'sic', 'function', 'includ', 'screen', 'captur', 'keylog', 'remot']","['ba-', 'sic', 'function', 'includ', 'file', 'exfiltr']"
1590,1590,no-infection/propagation,"malicious files and links, slowing their detection by common",0,These techniques slowing their detection by common AV products,malici file link slow detect common,techniqu slow detect common av product,"['malici', 'file', 'link', 'slow', 'detect', 'common']","['techniqu', 'slow', 'detect', 'common', 'av', 'product']"
1591,1591,no-infection/propagation,"about the current conflict, infecting victims with Xtreme RAT,",0,The third attack Xtreme RAT infecting victims with,current conflict infect victim xtreme rat,third attack xtreme rat infect victim,"['current', 'conflict', 'infect', 'victim', 'xtreme', 'rat']","['third', 'attack', 'xtreme', 'rat', 'infect', 'victim']"
1592,1592,no-infection/propagation,com- promised. Both attacks resulted in an Xtreme RAT,0,Both attacks resulted in an Xtreme RAT infection,com- promised. attack result xtreme rat,attack result xtreme rat infect,"['com-', 'promised.', 'attack', 'result', 'xtreme', 'rat']","['attack', 'result', 'xtreme', 'rat', 'infect']"
1593,1593,no-infection/propagation,observed in the UAE involved a government-grade lawful interception,0,"The first attacks involved a government-grade lawful interception trojan known as Re- mote Control System (RCS), sold by the Italian company Hack- ing Team",observ uae involv government-grad law intercept,first attack involv government-grad law intercept trojan known re- mote control system rc sold italian compani hack- ing team,"['observ', 'uae', 'involv', 'government-grad', 'law', 'intercept']","['first', 'attack', 'involv', 'government-grad', 'law', 'intercept', 'trojan', 'known', 're-', 'mote', 'control', 'system', 'rc', 'sold', 'italian', 'compani', 'hack-', 'ing', 'team']"
1594,1594,no-infection/propagation,the document. The exploit loaded shellcode that downloaded a,0,The exploit loaded shellcode,document. exploit load shellcod download,exploit load shellcod,"['document.', 'exploit', 'load', 'shellcod', 'download']","['exploit', 'load', 'shellcod']"
1595,1595,no-infection/propagation,exploit loaded shellcode that downloaded a second stage UAE,0,shellcode downloaded a second stage from ar-24.com,exploit load shellcod download second stage uae,shellcod download second stage  com-file,"['exploit', 'load', 'shellcod', 'download', 'second', 'stage', 'uae']","['shellcod', 'download', 'second', 'stage', 'com-file']"
1596,1596,no-infection/propagation,"ar-24.com, which in turn downloaded spyware from ar-24.com. We",0,a second stage downloaded spyware from ar-24.com, com-file turn download spywar  com-file. com-file,second stage download spywar  com-file,"['com-file', 'turn', 'download', 'spywar', 'com-file.', 'com-file']","['second', 'stage', 'download', 'spywar', 'com-file']"
1597,1597,no-infection/propagation,exploit and attempted to download a second stage from,0,The document download a second stage from rcs-demo.hackingteam.it,exploit attempt download second stage,document download second stage,"['exploit', 'attempt', 'download', 'second', 'stage']","['document', 'download', 'second', 'stage']"
1598,1598,no-infection/propagation,the vectors used to install the spyware. We located,0,the vectors install the spyware,vector use instal spyware. locat,vector instal spywar,"['vector', 'use', 'instal', 'spyware.', 'locat']","['vector', 'instal', 'spywar']"
1599,1599,no-infection/propagation,a .jar file that installs an OS-appropriate version of,0,a .jar file installs an OS-appropriate version of RCS,.jar file instal os-appropri version,.jar file instal os-appropri version rc,"['.jar', 'file', 'instal', 'os-appropri', 'version']","['.jar', 'file', 'instal', 'os-appropri', 'version', 'rc']"
1600,1600,no-infection/propagation,and confirm that these installed RCS. Some samples were,0,these RCS installed,confirm instal rcs. sampl,rc instal,"['confirm', 'instal', 'rcs.', 'sampl']","['rc', 'instal']"
1601,1601,no-infection/propagation,and some Windows samples were obfuscated to look like the,0,were obfuscated some Windows samples to look like the PuTTY SSH client,window sampl obfusc look like,obfusc window sampl look like putti ssh client,"['window', 'sampl', 'obfusc', 'look', 'like']","['obfusc', 'window', 'sampl', 'look', 'like', 'putti', 'ssh', 'client']"
1602,1602,no-infection/propagation,"sample sent to Ahmed adds a Run registry key,",0,the RCS sample sent to Ahmed adds a Run registry key,sampl sent ahm add run registri key,rc sampl sent ahm add run registri key,"['sampl', 'sent', 'ahm', 'add', 'run', 'registri', 'key']","['rc', 'sampl', 'sent', 'ahm', 'add', 'run', 'registri', 'key']"
1603,1603,no-infection/propagation,samples used in Bahrain overwrite the hard disk’s boot,0,the FinSpy samples used in Bahrain overwrite the hard disk’s boot sector,sampl use bahrain overwrit hard disk boot,finspi sampl use bahrain overwrit hard disk boot sector,"['sampl', 'use', 'bahrain', 'overwrit', 'hard', 'disk', 'boot']","['finspi', 'sampl', 'use', 'bahrain', 'overwrit', 'hard', 'disk', 'boot', 'sector']"
1604,1604,no-infection/propagation,disk’s boot sector to modify the boot process; the,0,the FinSpy samples used in Bahrain modify the boot process,disk boot sector modifi boot process;,finspi sampl use bahrain modifi boot process,"['disk', 'boot', 'sector', 'modifi', 'boot', 'process;']","['finspi', 'sampl', 'use', 'bahrain', 'modifi', 'boot', 'process']"
1605,1605,no-infection/propagation,boot process; the spyware is loaded be- 23rd USENIX Security,0,is loaded the spyware be- fore the OS,boot process; spywar load be- 23rd usenix secur,load spywar be- fore os,"['boot', 'process;', 'spywar', 'load', 'be-', '23rd', 'usenix', 'secur']","['load', 'spywar', 'be-', 'fore', 'os']"
1606,1606,no-infection/propagation,"fore the OS, and injects itself into OS processes",0,the spyware OS processes injects itself into as they start,fore os inject os process,spywar os process inject start,"['fore', 'os', 'inject', 'os', 'process']","['spywar', 'os', 'process', 'inject', 'start']"
1607,1607,no-infection/propagation,"in Adobe Flash 11.4, loading shell code to download",0,an embedded Flash file that exploited a vulnerability fixed in Adobe Flash 11.4 loading shell code,adob flash 11.4 load shell code download,embed flash file exploit vulner fix adob flash 11.4 load shell code,"['adob', 'flash', '11.4', 'load', 'shell', 'code', 'download']","['embed', 'flash', 'file', 'exploit', 'vulner', 'fix', 'adob', 'flash', '11.4', 'load', 'shell', 'code']"
1608,1608,no-infection/propagation,loading shell code to download a second stage from,0,shell code download a second stage from faddeha.com,load shell code download second stage,shell code download second stage  com-file,"['load', 'shell', 'code', 'download', 'second', 'stage']","['shell', 'code', 'download', 'second', 'stage', 'com-file']"
1609,1609,no-infection/propagation,"on VirusTotal. The exploit downloaded a second stage, which",0,The exploit downloaded a second stage,virustotal. exploit download second stage,exploit download second stage,"['virustotal.', 'exploit', 'download', 'second', 'stage']","['exploit', 'download', 'second', 'stage']"
1610,1610,no-infection/propagation,"stage, which in turn downloaded a sam- ple of",0,a second stage downloaded a sam- ple of SpyNet from maile-s.com,stage turn download sam- ple,second stage download sam- ple spynet  com-file,"['stage', 'turn', 'download', 'sam-', 'ple']","['second', 'stage', 'download', 'sam-', 'ple', 'spynet', 'com-file']"
1611,1611,no-infection/propagation,to posting. The attack downloaded an instance of SpyNet,0,The attack downloaded an instance of SpyNet from isteeler.com,posting. attack download instanc spynet,attack download instanc spynet  com-file,"['posting.', 'attack', 'download', 'instanc', 'spynet']","['attack', 'download', 'instanc', 'spynet', 'com-file']"
1612,1612,no-infection/propagation,differed in their hash downloaded the same pay- load).,0,some documents that differed in their hash downloaded the same pay- load,differ hash download pay- load.,document differ hash download pay- load,"['differ', 'hash', 'download', 'pay-', 'load.']","['document', 'differ', 'hash', 'download', 'pay-', 'load']"
1613,1613,no-infection/propagation,load). The exploits primarily downloaded instances of SpyNet from,0,The exploits downloaded instances of SpyNet from upload.bz,load. exploit primarili download instanc spynet,exploit download instanc spynet upload.bz,"['load.', 'exploit', 'primarili', 'download', 'instanc', 'spynet']","['exploit', 'download', 'instanc', 'spynet', 'upload.bz']"
1614,1614,no-infection/propagation,the other CVE-2012-0158 exploits downloaded DarkComet from www.getmedia.us and,0,Two of the other CVE-2012-0158 exploits DarkComet down- loaded from www.getmedia.us and www.technopenta.com,cve-2012-0158 exploit download darkcomet  get-file,two cve-2012-0158 exploit darkcomet down- load  get-file  com-file,"['cve-2012-0158', 'exploit', 'download', 'darkcomet', 'get-file']","['two', 'cve-2012-0158', 'exploit', 'darkcomet', 'down-', 'load', 'get-file', 'com-file']"
1615,1615,no-infection/propagation,operator of FinSpy can obscure the location of the,0,an operator of FinSpy obscure the location of the C&C server (called the mas- ter) by setting up a proxy known as a relay,oper finspi obscur locat,oper finspi obscur locat c&c server call mas- ter set proxi known relay,"['oper', 'finspi', 'obscur', 'locat']","['oper', 'finspi', 'obscur', 'locat', 'c&c', 'server', 'call', 'mas-', 'ter', 'set', 'proxi', 'known', 'relay']"
1616,1616,no-infection/propagation,"can report system information, upload screenshots, and drop and",0,a piece of malware upload screenshots,report system inform upload screenshot drop,piec malwar upload screenshot,"['report', 'system', 'inform', 'upload', 'screenshot', 'drop']","['piec', 'malwar', 'upload', 'screenshot']"
1617,1617,no-infection/propagation,"information, upload screenshots, and drop and execute more malware. Based on",0,a piece of malware drop and execute more malware,inform upload screenshot drop execut malware. base,piec malwar drop execut malwar,"['inform', 'upload', 'screenshot', 'drop', 'execut', 'malware.', 'base']","['piec', 'malwar', 'drop', 'execut', 'malwar']"
1618,1618,no-infection/propagation,Eastern countries. The attacks include spyware for ongoing monitoring,0,The attacks include spyware for ongoing monitoring,eastern countries. attack includ spywar ongo monitor,attack includ spywar ongo monitor,"['eastern', 'countries.', 'attack', 'includ', 'spywar', 'ongo', 'monitor']","['attack', 'includ', 'spywar', 'ongo', 'monitor']"
1619,1619,no-infection/propagation,Eastern countries. The attacks include spyware for ongoing monitoring,0,The attacks include the use of IP spy links to deanonymize those who voice dissent,eastern countries. attack includ spywar ongo monitor,attack includ use ip spi link deanonym voic dissent,"['eastern', 'countries.', 'attack', 'includ', 'spywar', 'ongo', 'monitor']","['attack', 'includ', 'use', 'ip', 'spi', 'link', 'deanonym', 'voic', 'dissent']"
1620,1620,no-infection/propagation,data that the Trojan gathers from the infected machine,0,the Trojan gathers data from the infected machine,data trojan gather infect machin,trojan gather data infect machin,"['data', 'trojan', 'gather', 'infect', 'machin']","['trojan', 'gather', 'data', 'infect', 'machin']"
1621,1621,no-infection/propagation,"Helpfully, the malware author writes log messages to the",0,the malware author writes log messages to the ‘DF64159.TMP’ file,help malwar author write log messag,malwar author write log messag  tmp-file file,"['help', 'malwar', 'author', 'write', 'log', 'messag']","['malwar', 'author', 'write', 'log', 'messag', 'tmp-file', 'file']"
1622,1622,no-infection/propagation,"section, the Cmstar downloader gathers system-specific information to send",0,the Cmstar downloader gathers system-specific information to send to the C2 server,section cmstar download gather system-specif inform send,cmstar download gather system-specif inform send c2 server,"['section', 'cmstar', 'download', 'gather', 'system-specif', 'inform', 'send']","['cmstar', 'download', 'gather', 'system-specif', 'inform', 'send', 'c2', 'server']"
1623,1623,no-infection/propagation,the Cmstar sample specifically looks for Kaspersky’s Anti-virus product (avp.exe),0,the Cmstar sample Kaspersky’s Anti-virus product (avp.exe) running on the compromised system looks for,cmstar sampl specif look kasperski anti-viru product avp.ex,cmstar sampl kasperski anti-viru product avp.ex run compromis system look,"['cmstar', 'sampl', 'specif', 'look', 'kasperski', 'anti-viru', 'product', 'avp.ex']","['cmstar', 'sampl', 'kasperski', 'anti-viru', 'product', 'avp.ex', 'run', 'compromis', 'system', 'look']"
1624,1624,no-infection/propagation,and a hashing algorithm used to find antivirus processes,0,The Cmstar tool used a hashing algorithm to on find antivirus processes an infected system,hash algorithm use find antiviru process,cmstar tool use hash algorithm find antiviru process infect system,"['hash', 'algorithm', 'use', 'find', 'antiviru', 'process']","['cmstar', 'tool', 'use', 'hash', 'algorithm', 'find', 'antiviru', 'process', 'infect', 'system']"
1625,1625,no-infection/propagation,previously unseen method of manually creating its import address table,0,The Cmstar tool manually creating its import address table using to an API function name character offset mapping techniques,previous unseen method manual creat import address tabl,cmstar tool manual creat import address tabl use api function name charact offset map techniqu,"['previous', 'unseen', 'method', 'manual', 'creat', 'import', 'address', 'tabl']","['cmstar', 'tool', 'manual', 'creat', 'import', 'address', 'tabl', 'use', 'api', 'function', 'name', 'charact', 'offset', 'map', 'techniqu']"
1626,1626,no-infection/propagation,The secondary dropper then cleans up after itself with a,0,The secondary dropper cleans up after with itself a simple vbs script,secondari dropper clean,secondari dropper clean simpl vb script,"['secondari', 'dropper', 'clean']","['secondari', 'dropper', 'clean', 'simpl', 'vb', 'script']"
1627,1627,no-infection/propagation,primary function is to serve as a cleanup mechanism,0,the secondary dll file serve as a cleanup mechanism for the dropped binary,primari function serv cleanup mechan,secondari dll file serv cleanup mechan drop binari,"['primari', 'function', 'serv', 'cleanup', 'mechan']","['secondari', 'dll', 'file', 'serv', 'cleanup', 'mechan', 'drop', 'binari']"
1628,1628,no-infection/propagation,"turn, The malicious DLL loads a backdoor binary blob",0,The malicious DLL loads a backdoor binary blob MD5,turn malici dll load backdoor binari blob,malici dll load backdoor binari blob md5,"['turn', 'malici', 'dll', 'load', 'backdoor', 'binari', 'blob']","['malici', 'dll', 'load', 'backdoor', 'binari', 'blob', 'md5']"
1629,1629,no-infection/propagation,the downloader is to download and execute additional malware,0,the downloader download additional malware on the victim's system,download download execut addit malwar,download download addit malwar victim' system,"['download', 'download', 'execut', 'addit', 'malwar']","['download', 'download', 'addit', 'malwar', ""victim'"", 'system']"
1630,1630,no-infection/propagation,is to download and execute additional malware on the,0,the downloader execute additional malware on the victim's system,download execut addit malwar,download execut addit malwar victim' system,"['download', 'execut', 'addit', 'malwar']","['download', 'execut', 'addit', 'malwar', ""victim'"", 'system']"
1631,1631,no-infection/propagation,a compromised website to download an encrypted malicious payload,0,the downloader download an encrypted malicious payload,compromis websit download encrypt malici payload,download download encrypt malici payload,"['compromis', 'websit', 'download', 'encrypt', 'malici', 'payload']","['download', 'download', 'encrypt', 'malici', 'payload']"
1632,1632,no-infection/propagation,downloader will decrypt and execute Depending on the way,0,the downloader execute an encrypted malicious payload,download decrypt execut depend way,download execut encrypt malici payload,"['download', 'decrypt', 'execut', 'depend', 'way']","['download', 'execut', 'encrypt', 'malici', 'payload']"
1633,1633,no-infection/propagation,will then proceed to copy data from the victim's,0,OneDriveSolution copy data from to the victim's computer the OneDrive account,proceed copi data victim',onedrivesolut copi data victim' comput onedr account,"['proceed', 'copi', 'data', ""victim'""]","['onedrivesolut', 'copi', 'data', ""victim'"", 'comput', 'onedr', 'account']"
1634,1634,no-infection/propagation,the downloader is to download and execute additional malware,0,the downloader download additional malware on the victim's system,download download execut addit malwar,download download addit malwar victim' system,"['download', 'download', 'execut', 'addit', 'malwar']","['download', 'download', 'addit', 'malwar', ""victim'"", 'system']"
1635,1635,no-infection/propagation,is to download and execute additional malware on the,0,the downloader execute additional malware on the victim's system,download execut addit malwar,download execut addit malwar victim' system,"['download', 'execut', 'addit', 'malwar']","['download', 'execut', 'addit', 'malwar', ""victim'"", 'system']"
1636,1636,no-infection/propagation,a compromised website to download an encrypted malicious payload,0,the downloader download an encrypted malicious payload,compromis websit download encrypt malici payload,download download encrypt malici payload,"['compromis', 'websit', 'download', 'encrypt', 'malici', 'payload']","['download', 'download', 'encrypt', 'malici', 'payload']"
1637,1637,no-infection/propagation,downloader will decrypt and execute Depending on the way,0,the downloader execute an encrypted malicious payload,download decrypt execut depend way,download execut encrypt malici payload,"['download', 'decrypt', 'execut', 'depend', 'way']","['download', 'execut', 'encrypt', 'malici', 'payload']"
1638,1638,no-infection/propagation,will then proceed to copy data from the victim's,0,OneDriveSolution copy data from to the victim's computer the OneDrive account,proceed copi data victim',onedrivesolut copi data victim' comput onedr account,"['proceed', 'copi', 'data', ""victim'""]","['onedrivesolut', 'copi', 'data', ""victim'"", 'comput', 'onedr', 'account']"
1639,1639,no-infection/propagation,BlackEnergy custom plugins for launching DDoS attacks. There are,0,BlackEnergy custom plugins DDoS attacks launching,blackenergi custom plugin launch ddo attacks.,blackenergi custom plugin ddo attack launch,"['blackenergi', 'custom', 'plugin', 'launch', 'ddo', 'attacks.']","['blackenergi', 'custom', 'plugin', 'ddo', 'attack', 'launch']"
1640,1640,no-infection/propagation,BlackEnergy2 was eventually seen downloading more crimeware plugins -,0,BlackEnergy2 downloading more crimeware plugins - a custom spam plugin and a banking information stealer custom plugin,blackenergy2 wa eventu seen download crimewar plugin,blackenergy2 download crimewar plugin custom spam plugin bank inform stealer custom plugin,"['blackenergy2', 'wa', 'eventu', 'seen', 'download', 'crimewar', 'plugin']","['blackenergy2', 'download', 'crimewar', 'plugin', 'custom', 'spam', 'plugin', 'bank', 'inform', 'stealer', 'custom', 'plugin']"
1641,1641,no-infection/propagation,"to use BlackEnergy to launch DDoS attacks, the BE2",0,another crimeware group DDoS attacks launch,use blackenergi launch ddo attack be2,anoth crimewar group ddo attack launch,"['use', 'blackenergi', 'launch', 'ddo', 'attack', 'be2']","['anoth', 'crimewar', 'group', 'ddo', 'attack', 'launch']"
1642,1642,no-infection/propagation,"PsExec, as well as gaining primary information on the",0,The 'vsnet' plugin gaining primary information on the user's computer and network,psexec well gain primari inform,'vsnet' plugin gain primari inform user' comput network,"['psexec', 'well', 'gain', 'primari', 'inform']","[""'vsnet'"", 'plugin', 'gain', 'primari', 'inform', ""user'"", 'comput', 'network']"
1643,1643,no-infection/propagation,mistake. The server definitely delivered config files not only,0,The server delivered config files,mistake. server definit deliv config file onli,server deliv config file,"['mistake.', 'server', 'definit', 'deliv', 'config', 'file', 'onli']","['server', 'deliv', 'config', 'file']"
1644,1644,no-infection/propagation,the ARM module was delivered by the same server,0,the same server delivered the ARM module,arm modul wa deliv server,server deliv arm modul,"['arm', 'modul', 'wa', 'deliv', 'server']","['server', 'deliv', 'arm', 'modul']"
1645,1645,no-infection/propagation,"devices, the attackers may upload specific plugins to carry",0,the attackers upload specific plugins,devic attack may upload specif plugin carri,attack upload specif plugin,"['devic', 'attack', 'may', 'upload', 'specif', 'plugin', 'carri']","['attack', 'upload', 'specif', 'plugin']"
1646,1646,no-infection/propagation,plugins suggest the attackers controlled infected MIPS/ARM devices. We,0,the attackers controlled infected MIPS/ARM devices,plugin suggest attack control infect system-path  devices.,attack control infect system-path  devic,"['plugin', 'suggest', 'attack', 'control', 'infect', 'system-path', 'devices.']","['attack', 'control', 'infect', 'system-path', 'devic']"
1647,1647,no-infection/propagation,the APT-specific BE2 now stores the downloaded plugins in,0,BE2 stores the downloaded plugins,apt-specif be2 store download plugin,be2 store download plugin,"['apt-specif', 'be2', 'store', 'download', 'plugin']","['be2', 'store', 'download', 'plugin']"
1648,1648,no-infection/propagation,"all appearances, the attackers pushed the 'dstr' module when",0,the attackers pushed the 'dstr' module,appear attack push 'dstr' modul,attack push 'dstr' modul,"['appear', 'attack', 'push', ""'dstr'"", 'modul']","['attack', 'push', ""'dstr'"", 'modul']"
1649,1649,no-infection/propagation,The script tries to download ciscoapi.tcl from a certain,0,The script download ciscoapi.tcl from a certain FTP server,script tri download  tcl-file certain,script download  tcl-file certain ftp server,"['script', 'tri', 'download', 'tcl-file', 'certain']","['script', 'download', 'tcl-file', 'certain', 'ftp', 'server']"
1650,1650,no-infection/propagation,"July 2014, Siemens ""ccprojectmgr.exe"" downloaded and executed a handful",0,"Siemens ""ccprojectmgr.exe"" downloaded a handful of different payloads",juli  siemen ccprojectmgr.ex download execut hand,siemen ccprojectmgr.ex download hand differ payload,"['juli', 'siemen', 'ccprojectmgr.ex', 'download', 'execut', 'hand']","['siemen', 'ccprojectmgr.ex', 'download', 'hand', 'differ', 'payload']"
1651,1651,no-infection/propagation,2010. While BE dropper installs its driver under a,0,BE dropper installs its driver,2010. dropper instal driver,dropper instal driver,"['2010.', 'dropper', 'instal', 'driver']","['dropper', 'instal', 'driver']"
1652,1652,no-infection/propagation,%LOCALAPPDATA%\adobe\winver.dat %LOCALAPPDATA%\adobe\cache.dat BE2 also uses start menu locations for,0,BE2 uses start menu locations for persistence,hash-code be2 also use start menu locat,be2 use start menu locat persist,"['hash-code', 'be2', 'also', 'use', 'start', 'menu', 'locat']","['be2', 'use', 'start', 'menu', 'locat', 'persist']"
1653,1653,no-infection/propagation,"on disk. Instead, it writes an encrypted Visual Basic",0,it writes an encrypted Visual Basic Script,disk. instead write encrypt visual basic,write encrypt visual basic script,"['disk.', 'instead', 'write', 'encrypt', 'visual', 'basic']","['write', 'encrypt', 'visual', 'basic', 'script']"
1654,1654,no-infection/propagation,payload - This VBScript drops a pair of files,0,This VBScript drops a pair of files on disk,payload thi vbscript drop pair file,thi vbscript drop pair file disk,"['payload', 'thi', 'vbscript', 'drop', 'pair', 'file']","['thi', 'vbscript', 'drop', 'pair', 'file', 'disk']"
1655,1655,no-infection/propagation,"""polymorphically"" generated. The payload is always encrypted with a unique key,",0,The payload is always encrypted with a unique key,polymorph generated. payload alway encrypt uniqu key,payload alway encrypt uniqu key,"['polymorph', 'generated.', 'payload', 'alway', 'encrypt', 'uniqu', 'key']","['payload', 'alway', 'encrypt', 'uniqu', 'key']"
1656,1656,no-infection/propagation,different spear-phishing documents that drop uniquely named payloads. For,0,several different spear-phishing documents drop uniquely named payloads,differ spear-phish document drop uniqu name payloads.,sever differ spear-phish document drop uniqu name payload,"['differ', 'spear-phish', 'document', 'drop', 'uniqu', 'name', 'payloads.']","['sever', 'differ', 'spear-phish', 'document', 'drop', 'uniqu', 'name', 'payload']"
1657,1657,no-infection/propagation,"""qPd0aKJu.vbs"" file MD5: E211C2BAD9A83A6A4247EC3959E2A730 drops the following files: DECF56296C50BD3AE10A49747573A346",0,E211C2BAD9A83A6A4247EC3959E2A730 drops the following files,qpd0akju.vb file md5: hash-code drop follow files: hash-code,hash-code drop follow file,"['qpd0akju.vb', 'file', 'md5:', 'hash-code', 'drop', 'follow', 'files:', 'hash-code']","['hash-code', 'drop', 'follow', 'file']"
1658,1658,no-infection/propagation,"""regsvr32 %path%\ctfmonrn.dll /s"", which ensures the malware runs every",0,The VBS ensures,regsvr32 system-path  system-path  ensur malwar run everi some-variable,vb ensur,"['regsvr32', 'system-path', 'system-path', 'ensur', 'malwar', 'run', 'everi', 'some-variable']","['vb', 'ensur']"
1659,1659,no-infection/propagation,from the victim should be uploaded The Cloud Atlas implants,0,be uploaded data from the victim,victim upload cloud atla implant,upload data victim,"['victim', 'upload', 'cloud', 'atla', 'implant']","['upload', 'data', 'victim']"
1660,1660,no-infection/propagation,the randomly named folder were uploaded by the malware and,0,the malware The files stored in the randomly named folder were uploaded,randomli name folder upload malwar,malwar file store randomli name folder upload,"['randomli', 'name', 'folder', 'upload', 'malwar']","['malwar', 'file', 'store', 'randomli', 'name', 'folder', 'upload']"
1661,1661,no-infection/propagation,"by the malware and contain various things, such as",0,"The files stored in the randomly named folder contain various things, such as system information, running processes and current username",malwar contain variou thing,file store randomli name folder contain variou thing system inform run process current usernam,"['malwar', 'contain', 'variou', 'thing']","['file', 'store', 'randomli', 'name', 'folder', 'contain', 'variou', 'thing', 'system', 'inform', 'run', 'process', 'current', 'usernam']"
1662,1662,no-infection/propagation,current username. The data is compressed with LZMA and encrypted,0,LZMA The data is compressed with,current username. data compress lzma encrypt,lzma data compress,"['current', 'username.', 'data', 'compress', 'lzma', 'encrypt']","['lzma', 'data', 'compress']"
1663,1663,no-infection/propagation,"compressed with LZMA and encrypted with AES, however, the",0,AES The data encrypted with,compress lzma encrypt ae howev,ae data encrypt,"['compress', 'lzma', 'encrypt', 'ae', 'howev']","['ae', 'data', 'encrypt']"
1664,1664,no-infection/propagation,(UTC/GMT) The Chinese are running a MITM attack on,0,The Chinese running a MITM attack,system-path  chines run mitm attack,chines run mitm attack,"['system-path', 'chines', 'run', 'mitm', 'attack']","['chines', 'run', 'mitm', 'attack']"
1665,1665,no-infection/propagation,"therefore that the MITM is carried out on the 2001:252::/32 network,",0,is carried out the MITM on the 2001:252::/32 network,therefor mitm carri system-path  network,carri mitm system-path  network,"['therefor', 'mitm', 'carri', 'system-path', 'network']","['carri', 'mitm', 'system-path', 'network']"
1666,1666,no-infection/propagation,that a MITM attack is being conducted against traffic between China’s,0,is being conducted against a MITM attack traffic between China’s nationwide education and research network CERNET and www.google.com,mitm attack conduct traffic china,conduct mitm attack traffic china nationwid educ research network cernet  com-file,"['mitm', 'attack', 'conduct', 'traffic', 'china']","['conduct', 'mitm', 'attack', 'traffic', 'china', 'nationwid', 'educ', 'research', 'network', 'cernet', 'com-file']"
1667,1667,no-infection/propagation,is performed either by performing IP hijacking or by,0,IP hijacking performing,perform either perform ip hijack,ip hijack perform,"['perform', 'either', 'perform', 'ip', 'hijack']","['ip', 'hijack', 'perform']"
