,Unnamed: 0,label,text-neigh,label_num,text-rel,text-neigh-processed,text-rel-processed,text-neigh-tokens,text-rel-tokens
1467,1467,no-command_and_control,"executed on the machine, offering a disposable execution environment",0,ramFS offering a disposable execution environment to the operators,execut machin offer dispos execut environ,ramf offer dispos execut environ oper,"['execut', 'machin', 'offer', 'dispos', 'execut', 'environ']","['ramf', 'offer', 'dispos', 'execut', 'environ', 'oper']"
1468,1468,no-command_and_control,to the operators and leaving very few traces on,0,ramFS leaving very few traces on the system,oper leav veri trace,ramf leav veri trace system,"['oper', 'leav', 'veri', 'trace']","['ramf', 'leav', 'veri', 'trace', 'system']"
1469,1469,no-command_and_control,current process name is checked against process names used,0,Dino checked the current process name against process names used by some sandboxes,current process name check process name use,dino check current process name process name use sandbox,"['current', 'process', 'name', 'check', 'process', 'name', 'use']","['dino', 'check', 'current', 'process', 'name', 'process', 'name', 'use', 'sandbox']"
1470,1470,no-command_and_control,Several commands can be executed in the context of,0,Several commands executed in the context of ramFS,sever command execut context,sever command execut context ramf,"['sever', 'command', 'execut', 'context']","['sever', 'command', 'execut', 'context', 'ramf']"
1471,1471,no-command_and_control,"invades Windows processes to steal data from instant messengers,",0,"an implant steal data from instant messengers, softphones, browsers and office applications",invad window process steal data instant messeng,implant steal data instant messeng softphon browser offic applic,"['invad', 'window', 'process', 'steal', 'data', 'instant', 'messeng']","['implant', 'steal', 'data', 'instant', 'messeng', 'softphon', 'browser', 'offic', 'applic']"
1472,1472,no-command_and_control,"dedicated remote processes, to steal data on the fly.",0,The implant steal data on the fly,dedic remot process steal data fly.,implant steal data fli,"['dedic', 'remot', 'process', 'steal', 'data', 'fly.']","['implant', 'steal', 'data', 'fli']"
1473,1473,no-command_and_control,operates straight forward; it fetches the encrypted DLL from,0,it fetches the encrypted DLL from its own binary from outside its resource section,oper straight forward; fetch encrypt dll,fetch encrypt dll binari outsid resourc section,"['oper', 'straight', 'forward;', 'fetch', 'encrypt', 'dll']","['fetch', 'encrypt', 'dll', 'binari', 'outsid', 'resourc', 'section']"
1474,1474,no-command_and_control,"section, decrypts it and hides it in the file",0,hides it in the file system,section decrypt hide file,hide file system,"['section', 'decrypt', 'hide', 'file']","['hide', 'file', 'system']"
1475,1475,no-command_and_control,it goes on to load the DLL using Windows,0,it Windows regsvr32.exe load the DLL using,goe load dll use window,window regsvr32.ex load dll use,"['goe', 'load', 'dll', 'use', 'window']","['window', 'regsvr32.ex', 'load', 'dll', 'use']"
1476,1476,no-command_and_control,for 1 second before deleting the dropper binary on,0,a cmd.exe process deleting the dropper binary on disk,second befor delet dropper binari,cmd.ex process delet dropper binari disk,"['second', 'befor', 'delet', 'dropper', 'binari']","['cmd.ex', 'process', 'delet', 'dropper', 'binari', 'disk']"
1477,1477,no-command_and_control,"This way the malware reduces forensic artefacts, staying behind",0,the malware reduces forensic artefacts,thi way malwar reduc forens artefact stay behind,malwar reduc forens artefact,"['thi', 'way', 'malwar', 'reduc', 'forens', 'artefact', 'stay', 'behind']","['malwar', 'reduc', 'forens', 'artefact']"
1478,1478,no-command_and_control,"C++, which upon start injects itself to running processes",0,Babar's implant injects itself to running processes,c++ upon start inject run process,babar' implant inject run process,"['c++', 'upon', 'start', 'inject', 'run', 'process']","[""babar'"", 'implant', 'inject', 'run', 'process']"
1479,1479,no-command_and_control,"implant is capable of logging keystrokes, capture screen shots,",0,The implant logging keystrokes,implant capabl log keystrok captur screen shot,implant log keystrok,"['implant', 'capabl', 'log', 'keystrok', 'captur', 'screen', 'shot']","['implant', 'log', 'keystrok']"
1480,1480,no-command_and_control,"capable of logging keystrokes, capture screen shots, spy on",0,The implant capture screen shots,capabl log keystrok captur screen shot spi,implant captur screen shot,"['capabl', 'log', 'keystrok', 'captur', 'screen', 'shot', 'spi']","['implant', 'captur', 'screen', 'shot']"
1481,1481,no-command_and_control,"through multiple instances, by injecting its DLL to a",0,Babar injecting its DLL to a maximum of three desktop processes,multipl instanc inject dll,babar inject dll maximum three desktop process,"['multipl', 'instanc', 'inject', 'dll']","['babar', 'inject', 'dll', 'maximum', 'three', 'desktop', 'process']"
1482,1482,no-command_and_control,Detours technique to actively steal data from arbitrary processes.,0,Babar steal from data arbitrary processes,detour techniqu activ steal data arbitrari processes.,babar steal data arbitrari process,"['detour', 'techniqu', 'activ', 'steal', 'data', 'arbitrari', 'processes.']","['babar', 'steal', 'data', 'arbitrari', 'process']"
1483,1483,no-command_and_control,b3fe0e3a3e3befa152c4237b0f3a96ffaa44a2d7e1aa6d379d3a1ab4659e1676 AntiVir Babar also implements an obfuscation technique to,0,Babar implements an obfuscation technique to hide certain API names,hash-code antivir babar also implement obfusc techniqu,babar implement obfusc techniqu hide certain api name,"['hash-code', 'antivir', 'babar', 'also', 'implement', 'obfusc', 'techniqu']","['babar', 'implement', 'obfusc', 'techniqu', 'hide', 'certain', 'api', 'name']"
1484,1484,no-command_and_control,the Babar implant will create a registry key under,0,The startup routine of the Babar implant create a registry key under to 'HKU\..\CurrentVersion\Run' assure persistence,babar implant creat registri key,startup routin babar implant creat registri key assur persist,"['babar', 'implant', 'creat', 'registri', 'key']","['startup', 'routin', 'babar', 'implant', 'creat', 'registri', 'key', 'assur', 'persist']"
1485,1485,no-command_and_control,also implements functionality to uninstall itself from the affected,0,Babar uninstall itself from the affected system,also implement function uninstal affect,babar uninstal affect system,"['also', 'implement', 'function', 'uninstal', 'affect']","['babar', 'uninstal', 'affect', 'system']"
1486,1486,no-command_and_control,"regsvr32.exe process will start, load the Babar DLL and",0,the regsvr32.exe process At load the Babar DLL system boot time,regsvr32.ex process start load babar dll,regsvr32.ex process load babar dll system boot time,"['regsvr32.ex', 'process', 'start', 'load', 'babar', 'dll']","['regsvr32.ex', 'process', 'load', 'babar', 'dll', 'system', 'boot', 'time']"
1487,1487,no-command_and_control,The spying activities are performed either through the Babar,0,The spying activities performed through via the Babar instance a global Windows hook invading all processes running in the same desktop,spi activ perform either babar,spi activ perform via babar instanc global window hook invad process run desktop,"['spi', 'activ', 'perform', 'either', 'babar']","['spi', 'activ', 'perform', 'via', 'babar', 'instanc', 'global', 'window', 'hook', 'invad', 'process', 'run', 'desktop']"
1488,1488,no-command_and_control,Instance-local capabilities are basic spying on window names or,0,spying on window names,instance-loc capabl basic spi window name,spi window name,"['instance-loc', 'capabl', 'basic', 'spi', 'window', 'name']","['spi', 'window', 'name']"
1489,1489,no-command_and_control,global hooks manage to steal information directly from Windows,0,the global hooks Windows API calls steal information from,global hook manag steal inform directli window,global hook window api call steal inform,"['global', 'hook', 'manag', 'steal', 'inform', 'directli', 'window']","['global', 'hook', 'window', 'api', 'call', 'steal', 'inform']"
1490,1490,no-command_and_control,"to a thread, which performs encryption and dumps the",0,a thread performs encryption,thread perform encrypt dump,thread perform encrypt,"['thread', 'perform', 'encrypt', 'dump']","['thread', 'perform', 'encrypt']"
1491,1491,no-command_and_control,other purpose than to receive window messages. By processing,0,an invisible window receive window messages,purpos receiv window messages. process,invis window receiv window messag,"['purpos', 'receiv', 'window', 'messages.', 'process']","['invis', 'window', 'receiv', 'window', 'messag']"
1492,1492,no-command_and_control,Babar is able to sniff all keystrokes happening on,0,Babar sniff all keystrokes happening on the same desktop as its invisible window,babar abl sniff keystrok happen,babar sniff keystrok happen desktop invis window,"['babar', 'abl', 'sniff', 'keystrok', 'happen']","['babar', 'sniff', 'keystrok', 'happen', 'desktop', 'invis', 'window']"
1493,1493,no-command_and_control,lite.exe The respective trampolines steal data going in or,0,The respective trampolines steal data going in or out of the hooked APIs on the fly,lite.ex respect trampolin steal data go,respect trampolin steal data go hook api fli,"['lite.ex', 'respect', 'trampolin', 'steal', 'data', 'go']","['respect', 'trampolin', 'steal', 'data', 'go', 'hook', 'api', 'fli']"
1494,1494,no-command_and_control,thread which compresses and encrypts it before dumping it,0,a separate thread encrypts it,thread compress encrypt befor dump,separ thread encrypt,"['thread', 'compress', 'encrypt', 'befor', 'dump']","['separ', 'thread', 'encrypt']"
1495,1495,no-command_and_control,a separate thread which compresses and encrypts it before,0,a separate thread compresses it,separ thread compress encrypt befor,separ thread compress,"['separ', 'thread', 'compress', 'encrypt', 'befor']","['separ', 'thread', 'compress']"
1496,1496,no-command_and_control,grabbing audio streams Babar includes code from the OpenCORE,0,Babar For includes code from the OpenCORE AMR library grabbing audio streams,grab audio stream babar includ code opencor,babar includ code opencor amr librari grab audio stream,"['grab', 'audio', 'stream', 'babar', 'includ', 'code', 'opencor']","['babar', 'includ', 'code', 'opencor', 'amr', 'librari', 'grab', 'audio', 'stream']"
1497,1497,no-command_and_control,servers were used to push spied information onto the,0,push spied information onto the remote site,server use push spi inform onto,push spi inform onto remot site,"['server', 'use', 'push', 'spi', 'inform', 'onto']","['push', 'spi', 'inform', 'onto', 'remot', 'site']"
1498,1498,no-command_and_control,iframes. The threat group obfuscated the iframe on two,0,The threat group obfuscated the iframe on two of the compromised websites,iframes. threat group obfusc ifram two,threat group obfusc ifram two compromis websit,"['iframes.', 'threat', 'group', 'obfusc', 'ifram', 'two']","['threat', 'group', 'obfusc', 'ifram', 'two', 'compromis', 'websit']"
1499,1499,no-command_and_control,group was able to compromise these websites and insert,0,The group compromise these websites,group wa abl compromis websit insert,group compromis websit,"['group', 'wa', 'abl', 'compromis', 'websit', 'insert']","['group', 'compromis', 'websit']"
1500,1500,no-command_and_control,compromise these websites and insert malicious iframes. Figure 1,0,The group insert malicious iframes,compromis websit insert malici iframes. figur,group insert malici ifram,"['compromis', 'websit', 'insert', 'malici', 'iframes.', 'figur']","['group', 'insert', 'malici', 'ifram']"
1501,1501,no-command_and_control,"Before execution, the malware makes a couple of checks",0,the malware makes a couple of checks to avoid analysis,befor execut malwar make coupl check,malwar make coupl check avoid analysi,"['befor', 'execut', 'malwar', 'make', 'coupl', 'check']","['malwar', 'make', 'coupl', 'check', 'avoid', 'analysi']"
1502,1502,no-command_and_control,name \\.\VBoxMiniRdrDN: The malware also checks for the presence of,0,The malware also checks for as well for the presence of several anti­virus solutions any processes including the word ‘security’,name system-path  malwar also check presenc,malwar also check well presenc sever anti­viru solut ani process includ word ‘secur,"['name', 'system-path', 'malwar', 'also', 'check', 'presenc']","['malwar', 'also', 'check', 'well', 'presenc', 'sever', 'anti\xadviru', 'solut', 'ani', 'process', 'includ', 'word', '‘secur']"
1503,1503,no-command_and_control,"calling home, whilst also keeping a log of its",0,the malware keeping a log of its actions in a plaintext file that is created in the same folder as where the binary was executed from,call home whilst also keep log,malwar keep log action plaintext file creat folder binari wa execut,"['call', 'home', 'whilst', 'also', 'keep', 'log']","['malwar', 'keep', 'log', 'action', 'plaintext', 'file', 'creat', 'folder', 'binari', 'wa', 'execut']"
1504,1504,no-command_and_control,machine. The basic information reported back by the malware would,0,the malware The basic information reported back,machine. basic inform report back malwar would,malwar basic inform report back,"['machine.', 'basic', 'inform', 'report', 'back', 'malwar', 'would']","['malwar', 'basic', 'inform', 'report', 'back']"
1505,1505,no-command_and_control,public policy issues. To bypass Windows’ Address Space Layout,0,this exploit Windows’ Address Space Layout Randomization (ASLR) protections bypass,public polici issues. bypass window address space layout,thi exploit window address space layout random aslr protect bypass,"['public', 'polici', 'issues.', 'bypass', 'window', 'address', 'space', 'layout']","['thi', 'exploit', 'window', 'address', 'space', 'layout', 'random', 'aslr', 'protect', 'bypass']"
1506,1506,no-command_and_control,"(ASLR) protections, this exploit targets computers with any of",0,this exploit targets computers with any of the following configurations,aslr protect thi exploit target comput ani,thi exploit target comput ani follow configur,"['aslr', 'protect', 'thi', 'exploit', 'target', 'comput', 'ani']","['thi', 'exploit', 'target', 'comput', 'ani', 'follow', 'configur']"
1507,1507,no-command_and_control,code execution. The attack uses only known ASLR bypasses.,0,The attack uses only known ASLR bypasses,code execution. attack use onli known aslr bypasses.,attack use onli known aslr bypass,"['code', 'execution.', 'attack', 'use', 'onli', 'known', 'aslr', 'bypasses.']","['attack', 'use', 'onli', 'known', 'aslr', 'bypass']"
1508,1508,no-command_and_control,"Windows XP, the attackers build a return-oriented programming (ROP)",0,the attackers Windows XP For build a return-oriented programming (ROP) chain of MSVCRT (Visual C runtime) gadgets with hard-coded base addresses for English (en) and Chinese (zh-cn and zh-tw),window xp attack build return-ori program rop,attack window xp build return-ori program rop chain msvcrt visual runtim gadget hard-cod base address english en chines zh-cn zh-tw,"['window', 'xp', 'attack', 'build', 'return-ori', 'program', 'rop']","['attack', 'window', 'xp', 'build', 'return-ori', 'program', 'rop', 'chain', 'msvcrt', 'visual', 'runtim', 'gadget', 'hard-cod', 'base', 'address', 'english', 'en', 'chines', 'zh-cn', 'zh-tw']"
1509,1509,no-command_and_control,"Windows 7, the attackers use a hard-coded ROP chain",0,the attackers Windows 7 On use a hard-coded ROP chain for MSVCR71.dll (Visual C++ runtime) if a hard-coded ROP chain for HXDS.dll (Help Data Services Module) the user has Java 1.6 the user has Microsoft Office 2007 or 2010,window attack use hard-cod rop chain,attack window use hard-cod rop chain  dll-file visual c++ runtim hard-cod rop chain  dll-file help data servic modul user ha java 1.6 user ha microsoft offic  ,"['window', 'attack', 'use', 'hard-cod', 'rop', 'chain']","['attack', 'window', 'use', 'hard-cod', 'rop', 'chain', 'dll-file', 'visual', 'c++', 'runtim', 'hard-cod', 'rop', 'chain', 'dll-file', 'help', 'data', 'servic', 'modul', 'user', 'ha', 'java', '1.6', 'user', 'ha', 'microsoft', 'offic']"
1510,1510,no-command_and_control,latest patches. The shellcode is downloaded in ActionScript as a,0,ActionScript The shellcode is downloaded in as a GIF image,latest patches. shellcod download actionscript,actionscript shellcod download gif imag,"['latest', 'patches.', 'shellcod', 'download', 'actionscript']","['actionscript', 'shellcod', 'download', 'gif', 'imag']"
1511,1511,no-command_and_control,"Windows’ VirtualProtect function, it downloads an executable via the",0,it downloads an executable via the InternetOpenURLA and InternetReadFile functions,window virtualprotect function download execut via,download execut via internetopenurla internetreadfil function,"['window', 'virtualprotect', 'function', 'download', 'execut', 'via']","['download', 'execut', 'via', 'internetopenurla', 'internetreadfil', 'function']"
1512,1512,no-command_and_control,the MD5 hash 507aed81e3106da8c50efb3a045c5e2b is installed on the compromised endpoint.,0,is installed a PlugX/Kaba remote access tool (RAT) payload with the MD5 hash 507aed81e3106da8c50efb3a045c5e2b on the compromised endpoint,md5 hash hash-code instal compromis endpoint.,instal system-path  remot access tool rat payload md5 hash hash-code compromis endpoint,"['md5', 'hash', 'hash-code', 'instal', 'compromis', 'endpoint.']","['instal', 'system-path', 'remot', 'access', 'tool', 'rat', 'payload', 'md5', 'hash', 'hash-code', 'compromis', 'endpoint']"
1513,1513,no-command_and_control,"same java7 password, which was dropped by an Adobe Flash",0,an Adobe Flash exploit (CVE-2012-0779) was dropped a related Poison Ivy sample (MD5 8936c87a08ffa56d19fdb87588e35952) with the same java7 password,java7 password wa drop adob flash,adob flash exploit cve-2012-0779 wa drop relat poison ivi sampl md5 hash-code java7 password,"['java7', 'password', 'wa', 'drop', 'adob', 'flash']","['adob', 'flash', 'exploit', 'cve-2012-0779', 'wa', 'drop', 'relat', 'poison', 'ivi', 'sampl', 'md5', 'hash-code', 'java7', 'password']"
1514,1514,no-command_and_control,"This exploit, in turn, dropped the Poison Ivy variant.",0,This exploit dropped the Poison Ivy variant,thi exploit turn drop poison ivi variant.,thi exploit drop poison ivi variant,"['thi', 'exploit', 'turn', 'drop', 'poison', 'ivi', 'variant.']","['thi', 'exploit', 'drop', 'poison', 'ivi', 'variant']"
1515,1515,no-command_and_control,file exploited CVE-2012-0507 and dropped a Poison Ivy payload,0,This jar file dropped a Poison Ivy payload with the hash (MD5 52aa791a524b61b129344f10b4712f52),file exploit cve-2012-0507 drop poison ivi payload,thi jar file drop poison ivi payload hash md5 hash-code,"['file', 'exploit', 'cve-2012-0507', 'drop', 'poison', 'ivi', 'payload']","['thi', 'jar', 'file', 'drop', 'poison', 'ivi', 'payload', 'hash', 'md5', 'hash-code']"
1516,1516,no-command_and_control,"located in Russia, that was consistently and maliciously modifying any uncompressed Windows executables",0,a Tor exit node was consistently and maliciously modifying any uncompressed Windows executables downloaded through it,locat russia wa consist malici modifi ani uncompress window execut,tor exit node wa consist malici modifi ani uncompress window execut download,"['locat', 'russia', 'wa', 'consist', 'malici', 'modifi', 'ani', 'uncompress', 'window', 'execut']","['tor', 'exit', 'node', 'wa', 'consist', 'malici', 'modifi', 'ani', 'uncompress', 'window', 'execut', 'download']"
1517,1517,no-command_and_control,actors are able to bypass any integrity checks the,0,the malicious actors By bypass any integrity checks the original binary might contain using a separate wrapper,actor abl bypass ani integr check,malici actor bypass ani integr check origin binari might contain use separ wrapper,"['actor', 'abl', 'bypass', 'ani', 'integr', 'check']","['malici', 'actor', 'bypass', 'ani', 'integr', 'check', 'origin', 'binari', 'might', 'contain', 'use', 'separ', 'wrapper']"
1518,1518,no-command_and_control,as Trojan-Dropper:W32/OnionDuke.A). This executable is a dropper containing a,0,This executable is a dropper,hash-code thi execut dropper contain,thi execut dropper,"['hash-code', 'thi', 'execut', 'dropper', 'contain']","['thi', 'execut', 'dropper']"
1519,1519,no-command_and_control,"file. The dropper will proceed to decrypt this DLL,",0,"The dropper proceed to decrypt this DLL, write it to disk and execute it",file. dropper proceed decrypt thi dll,dropper proceed decrypt thi dll write disk execut,"['file.', 'dropper', 'proceed', 'decrypt', 'thi', 'dll']","['dropper', 'proceed', 'decrypt', 'thi', 'dll', 'write', 'disk', 'execut']"
1520,1520,no-command_and_control,may receive instructions to download and execute additional malicious components. It,0,the malware download and execute additional malicious components,may receiv instruct download execut addit malici components.,malwar download execut addit malici compon,"['may', 'receiv', 'instruct', 'download', 'execut', 'addit', 'malici', 'components.']","['malwar', 'download', 'execut', 'addit', 'malici', 'compon']"
1521,1521,no-command_and_control,observed components dedicated to stealing login credentials from the,0,components stealing login credentials from the victim machine,observ compon dedic steal login credenti,compon steal login credenti victim machin,"['observ', 'compon', 'dedic', 'steal', 'login', 'credenti']","['compon', 'steal', 'login', 'credenti', 'victim', 'machin']"
1522,1522,no-command_and_control,and components dedicated to gathering further information on the,0,components gathering further information on the compromised system like the presence of antivirus software or a firewall,compon dedic gather inform,compon gather inform compromis system like presenc antiviru softwar firewal,"['compon', 'dedic', 'gather', 'inform']","['compon', 'gather', 'inform', 'compromis', 'system', 'like', 'presenc', 'antiviru', 'softwar', 'firewal']"
1523,1523,no-command_and_control,components have been observed being downloaded and executed by the original backdoor,0,the original backdoor process Some of these components being downloaded and executed,compon observ download execut origin backdoor,origin backdoor process compon download execut,"['compon', 'observ', 'download', 'execut', 'origin', 'backdoor']","['origin', 'backdoor', 'process', 'compon', 'download', 'execut']"
1524,1524,no-command_and_control,kind of attack pattern disguising as non-malicious real file,0,This kind of attack pattern disguising as non-malicious real file,kind attack pattern disguis non-malici real file,thi kind attack pattern disguis non-malici real file,"['kind', 'attack', 'pattern', 'disguis', 'non-malici', 'real', 'file']","['thi', 'kind', 'attack', 'pattern', 'disguis', 'non-malici', 'real', 'file']"
1525,1525,no-command_and_control,"seconds, and it also send data information via the",0,it send data information via the Cookie field,second also send data inform via,send data inform via cooki field,"['second', 'also', 'send', 'data', 'inform', 'via']","['send', 'data', 'inform', 'via', 'cooki', 'field']"
1526,1526,no-command_and_control,pattern are designed to evade the detection of security,0,all these features of this attack pattern evade the detection of security software,pattern design evad detect secur,featur thi attack pattern evad detect secur softwar,"['pattern', 'design', 'evad', 'detect', 'secur']","['featur', 'thi', 'attack', 'pattern', 'evad', 'detect', 'secur', 'softwar']"
1527,1527,no-command_and_control,pattern are designed to evade the detection of security,0,all these features of this attack pattern evade the interception of firewall,pattern design evad detect secur,featur thi attack pattern evad intercept firewal,"['pattern', 'design', 'evad', 'detect', 'secur']","['featur', 'thi', 'attack', 'pattern', 'evad', 'intercept', 'firewal']"
1528,1528,no-command_and_control,core step of APT-TOCS is downloading the script functionalities of,0,APT-TOCS is downloading the script functionalities of Shellcode,core step apt-toc download script function,apt-toc download script function shellcod,"['core', 'step', 'apt-toc', 'download', 'script', 'function']","['apt-toc', 'download', 'script', 'function', 'shellcod']"
1529,1529,no-command_and_control,"functionalities of Shellcode, which downloads a field of data",0,the script functionalities of Shellcode downloads a field of data into memory,function shellcod download field data,script function shellcod download field data memori,"['function', 'shellcod', 'download', 'field', 'data']","['script', 'function', 'shellcod', 'download', 'field', 'data', 'memori']"
1530,1530,no-command_and_control,execute Shellcode scripts to realize remote control on targeted,0,APT-TOCS realize on remote control targeted system,execut shellcod script realiz remot control target,apt-toc realiz remot control target system,"['execut', 'shellcod', 'script', 'realiz', 'remot', 'control', 'target']","['apt-toc', 'realiz', 'remot', 'control', 'target', 'system']"
1531,1531,no-command_and_control,see both of them use Cookie to transmit information,0,both of them Cookie use to transmit information,see use cooki transmit inform,cooki use transmit inform,"['see', 'use', 'cooki', 'transmit', 'inform']","['cooki', 'use', 'transmit', 'inform']"
1532,1532,no-command_and_control,information that has been encrypted and send requests actively,0,both of them encrypted information,inform ha encrypt send request activ,encrypt inform,"['inform', 'ha', 'encrypt', 'send', 'request', 'activ']","['encrypt', 'inform']"
1533,1533,no-command_and_control,"of APT attack), it has anti-detection functions and also",0,it has anti-detection functions,apt attack ha anti-detect function also,ha anti-detect function,"['apt', 'attack', 'ha', 'anti-detect', 'function', 'also']","['ha', 'anti-detect', 'function']"
1534,1534,no-command_and_control,and also it can conceal itself. Compared with APT,0,it conceal itself,also conceal itself. compar apt,conceal,"['also', 'conceal', 'itself.', 'compar', 'apt']",['conceal']
1535,1535,no-command_and_control,"the attack penetration can penetrate firewall, the approach the",0,the attack penetration penetrate firewall,attack penetr penetr firewal approach,attack penetr penetr firewal,"['attack', 'penetr', 'penetr', 'firewal', 'approach']","['attack', 'penetr', 'penetr', 'firewal']"
1536,1536,no-command_and_control,"such as downloading and uploading files, executing designated programs,",0,attack uploading files,download upload file execut design program,attack upload file,"['download', 'upload', 'file', 'execut', 'design', 'program']","['attack', 'upload', 'file']"
1537,1537,no-command_and_control,"files, executing designated programs, injecting keyboard recorder, executing commands",0,attack injecting keyboard recorder,file execut design program inject keyboard record execut command,attack inject keyboard record,"['file', 'execut', 'design', 'program', 'inject', 'keyboard', 'record', 'execut', 'command']","['attack', 'inject', 'keyboard', 'record']"
1538,1538,no-command_and_control,"executing commands via CMD, accessing system passwords and so",0,attack accessing system passwords,execut command via cmd access system password,attack access system password,"['execut', 'command', 'via', 'cmd', 'access', 'system', 'password']","['attack', 'access', 'system', 'password']"
1539,1539,no-command_and_control,"executing commands via PowerShell, importing PowerShell script, executing commands",0,attack PowerShell script importing,execut command via powershel import powershel script execut command,attack powershel script import,"['execut', 'command', 'via', 'powershel', 'import', 'powershel', 'script', 'execut', 'command']","['attack', 'powershel', 'script', 'import']"
1540,1540,no-command_and_control,"programs, injecting keyboard recorder, executing commands via PowerShell, importing",0,attack PowerShell executing commands via,program inject keyboard record execut command via powershel import,attack powershel execut command via,"['program', 'inject', 'keyboard', 'record', 'execut', 'command', 'via', 'powershel', 'import']","['attack', 'powershel', 'execut', 'command', 'via']"
1541,1541,no-command_and_control,"PowerShell, importing PowerShell script, executing commands via CMD, accessing",0,attack CMD executing via commands,powershel import powershel script execut command via cmd access,attack cmd execut via command,"['powershel', 'import', 'powershel', 'script', 'execut', 'command', 'via', 'cmd', 'access']","['attack', 'cmd', 'execut', 'via', 'command']"
1542,1542,no-command_and_control,jre7u61windows/x86/Update.class. This class file downloads and decodes an XOR 0xC8 encoded,0,This class file downloads and decodes an XOR 0xC8 encoded Windows PE executable payload from http://mfa.gov.af/content/images/icon35.png,hash-code thi class file download decod xor 0xc8 encod,thi class file download decod xor 0xc8 encod window pe execut payload hash-code,"['hash-code', 'thi', 'class', 'file', 'download', 'decod', 'xor', '0xc8', 'encod']","['thi', 'class', 'file', 'download', 'decod', 'xor', '0xc8', 'encod', 'window', 'pe', 'execut', 'payload', 'hash-code']"
1543,1543,no-command_and_control,"same class path, and downloads an XOR 0xFF encoded",0,This applet downloads an XOR 0xFF encoded payload executable from the URL https://amco- triton.co.jp/js/dl/in.jpg,class path download xor 0xff encod,thi applet download xor 0xff encod payload execut url system-path ,"['class', 'path', 'download', 'xor', '0xff', 'encod']","['thi', 'applet', 'download', 'xor', '0xff', 'encod', 'payload', 'execut', 'url', 'system-path']"
1544,1544,no-command_and_control,XOR 0xC8 encoded payload downloaded from http://mfa.gov.af/content/images/icon35.png decodes into,0,The XOR 0xC8 encoded payload downloaded from http://mfa.gov.af/content/images/icon35.png,xor 0xc8 encod payload download hash-code decod,xor 0xc8 encod payload download hash-code,"['xor', '0xc8', 'encod', 'payload', 'download', 'hash-code', 'decod']","['xor', '0xc8', 'encod', 'payload', 'download', 'hash-code']"
1545,1545,no-command_and_control,this malware. This executable drops the following files: SHA1:,0,This executable drops the following files,thi malware. thi execut drop follow files: sha1:,thi execut drop follow file,"['thi', 'malware.', 'thi', 'execut', 'drop', 'follow', 'files:', 'sha1:']","['thi', 'execut', 'drop', 'follow', 'file']"
1546,1546,no-command_and_control,"into the above dllhost.exe, using a similar DLL sideloading",0,Malicious DLL using a similar DLL sideloading technique to that most commonly associated with the PlugX backdoor,abov dllhost.ex use similar dll sideload,malici dll use similar dll sideload techniqu commonli associ plugx backdoor,"['abov', 'dllhost.ex', 'use', 'similar', 'dll', 'sideload']","['malici', 'dll', 'use', 'similar', 'dll', 'sideload', 'techniqu', 'commonli', 'associ', 'plugx', 'backdoor']"
1547,1547,no-command_and_control,"e-mail attachments, designed to obtain information from a device.",0,The attacks we have documented obtain information from a device,e-mail attach design obtain inform device.,attack document obtain inform devic,"['e-mail', 'attach', 'design', 'obtain', 'inform', 'device.']","['attack', 'document', 'obtain', 'inform', 'devic']"
1548,1548,no-command_and_control,we have observed attacks using a wide range of,0,"attacks using a wide range of off-the-shelf spyware, as well as publicly available third-party services, like iplogger.org",observ attack use wide rang,attack use wide rang off-the-shelf spywar well publicli avail third-parti servic like  org-file,"['observ', 'attack', 'use', 'wide', 'rang']","['attack', 'use', 'wide', 'rang', 'off-the-shelf', 'spywar', 'well', 'publicli', 'avail', 'third-parti', 'servic', 'like', 'org-file']"
1549,1549,no-command_and_control,"hand, some at- tacks use so-called lawful intercept trojans",0,some at- tacks use so-called lawful intercept trojans,hand at- tack use so-cal law intercept trojan,at- tack use so-cal law intercept trojan,"['hand', 'at-', 'tack', 'use', 'so-cal', 'law', 'intercept', 'trojan']","['at-', 'tack', 'use', 'so-cal', 'law', 'intercept', 'trojan']"
1550,1550,no-command_and_control,"in other cases, attackers used cheap and readily available",0,attackers used cheap and readily available RATs,case attack use cheap readili avail,attack use cheap readili avail rat,"['case', 'attack', 'use', 'cheap', 'readili', 'avail']","['attack', 'use', 'cheap', 'readili', 'avail', 'rat']"
1551,1551,no-command_and_control,the attacks we find are not welldetected by anti-virus programs. Figure,0,are not well- detected the attacks by anti-virus programs,attack find welldetect anti-viru programs. figur,well- detect attack anti-viru program,"['attack', 'find', 'welldetect', 'anti-viru', 'programs.', 'figur']","['well-', 'detect', 'attack', 'anti-viru', 'program']"
1552,1552,no-command_and_control,to governments. The second involved specially crafted IP spy,0,The second involved specially crafted IP spy links and e-mails,governments. second involv special craft ip spi,second involv special craft ip spi link e-mail,"['governments.', 'second', 'involv', 'special', 'craft', 'ip', 'spi']","['second', 'involv', 'special', 'craft', 'ip', 'spi', 'link', 'e-mail']"
