,Unnamed: 0,label,text-neigh,label_num,text-rel,text-neigh-processed,text-rel-processed,text-neigh-tokens,text-rel-tokens
1511,1511,other,"Windows’ VirtualProtect function, it downloads an executable via the",1,it downloads an executable via the InternetOpenURLA and InternetReadFile functions,window virtualprotect function download execut via,download execut via internetopenurla internetreadfil function,"['window', 'virtualprotect', 'function', 'download', 'execut', 'via']","['download', 'execut', 'via', 'internetopenurla', 'internetreadfil', 'function']"
1512,1512,other,the MD5 hash 507aed81e3106da8c50efb3a045c5e2b is installed on the compromised endpoint.,1,is installed a PlugX/Kaba remote access tool (RAT) payload with the MD5 hash 507aed81e3106da8c50efb3a045c5e2b on the compromised endpoint,md5 hash hash-code instal compromis endpoint.,instal system-path  remot access tool rat payload md5 hash hash-code compromis endpoint,"['md5', 'hash', 'hash-code', 'instal', 'compromis', 'endpoint.']","['instal', 'system-path', 'remot', 'access', 'tool', 'rat', 'payload', 'md5', 'hash', 'hash-code', 'compromis', 'endpoint']"
1513,1513,other,"same java7 password, which was dropped by an Adobe Flash",1,an Adobe Flash exploit (CVE-2012-0779) was dropped a related Poison Ivy sample (MD5 8936c87a08ffa56d19fdb87588e35952) with the same java7 password,java7 password wa drop adob flash,adob flash exploit cve-2012-0779 wa drop relat poison ivi sampl md5 hash-code java7 password,"['java7', 'password', 'wa', 'drop', 'adob', 'flash']","['adob', 'flash', 'exploit', 'cve-2012-0779', 'wa', 'drop', 'relat', 'poison', 'ivi', 'sampl', 'md5', 'hash-code', 'java7', 'password']"
1514,1514,other,"This exploit, in turn, dropped the Poison Ivy variant.",1,This exploit dropped the Poison Ivy variant,thi exploit turn drop poison ivi variant.,thi exploit drop poison ivi variant,"['thi', 'exploit', 'turn', 'drop', 'poison', 'ivi', 'variant.']","['thi', 'exploit', 'drop', 'poison', 'ivi', 'variant']"
1515,1515,other,file exploited CVE-2012-0507 and dropped a Poison Ivy payload,1,This jar file dropped a Poison Ivy payload with the hash (MD5 52aa791a524b61b129344f10b4712f52),file exploit cve-2012-0507 drop poison ivi payload,thi jar file drop poison ivi payload hash md5 hash-code,"['file', 'exploit', 'cve-2012-0507', 'drop', 'poison', 'ivi', 'payload']","['thi', 'jar', 'file', 'drop', 'poison', 'ivi', 'payload', 'hash', 'md5', 'hash-code']"
1516,1516,other,"located in Russia, that was consistently and maliciously modifying any uncompressed Windows executables",1,a Tor exit node was consistently and maliciously modifying any uncompressed Windows executables downloaded through it,locat russia wa consist malici modifi ani uncompress window execut,tor exit node wa consist malici modifi ani uncompress window execut download,"['locat', 'russia', 'wa', 'consist', 'malici', 'modifi', 'ani', 'uncompress', 'window', 'execut']","['tor', 'exit', 'node', 'wa', 'consist', 'malici', 'modifi', 'ani', 'uncompress', 'window', 'execut', 'download']"
1517,1517,other,actors are able to bypass any integrity checks the,1,the malicious actors By bypass any integrity checks the original binary might contain using a separate wrapper,actor abl bypass ani integr check,malici actor bypass ani integr check origin binari might contain use separ wrapper,"['actor', 'abl', 'bypass', 'ani', 'integr', 'check']","['malici', 'actor', 'bypass', 'ani', 'integr', 'check', 'origin', 'binari', 'might', 'contain', 'use', 'separ', 'wrapper']"
1518,1518,other,as Trojan-Dropper:W32/OnionDuke.A). This executable is a dropper containing a,1,This executable is a dropper,hash-code thi execut dropper contain,thi execut dropper,"['hash-code', 'thi', 'execut', 'dropper', 'contain']","['thi', 'execut', 'dropper']"
1519,1519,other,"file. The dropper will proceed to decrypt this DLL,",1,"The dropper proceed to decrypt this DLL, write it to disk and execute it",file. dropper proceed decrypt thi dll,dropper proceed decrypt thi dll write disk execut,"['file.', 'dropper', 'proceed', 'decrypt', 'thi', 'dll']","['dropper', 'proceed', 'decrypt', 'thi', 'dll', 'write', 'disk', 'execut']"
1520,1520,other,may receive instructions to download and execute additional malicious components. It,1,the malware download and execute additional malicious components,may receiv instruct download execut addit malici components.,malwar download execut addit malici compon,"['may', 'receiv', 'instruct', 'download', 'execut', 'addit', 'malici', 'components.']","['malwar', 'download', 'execut', 'addit', 'malici', 'compon']"
1521,1521,other,observed components dedicated to stealing login credentials from the,1,components stealing login credentials from the victim machine,observ compon dedic steal login credenti,compon steal login credenti victim machin,"['observ', 'compon', 'dedic', 'steal', 'login', 'credenti']","['compon', 'steal', 'login', 'credenti', 'victim', 'machin']"
1522,1522,other,and components dedicated to gathering further information on the,1,components gathering further information on the compromised system like the presence of antivirus software or a firewall,compon dedic gather inform,compon gather inform compromis system like presenc antiviru softwar firewal,"['compon', 'dedic', 'gather', 'inform']","['compon', 'gather', 'inform', 'compromis', 'system', 'like', 'presenc', 'antiviru', 'softwar', 'firewal']"
1523,1523,other,components have been observed being downloaded and executed by the original backdoor,1,the original backdoor process Some of these components being downloaded and executed,compon observ download execut origin backdoor,origin backdoor process compon download execut,"['compon', 'observ', 'download', 'execut', 'origin', 'backdoor']","['origin', 'backdoor', 'process', 'compon', 'download', 'execut']"
1524,1524,other,kind of attack pattern disguising as non-malicious real file,1,This kind of attack pattern disguising as non-malicious real file,kind attack pattern disguis non-malici real file,thi kind attack pattern disguis non-malici real file,"['kind', 'attack', 'pattern', 'disguis', 'non-malici', 'real', 'file']","['thi', 'kind', 'attack', 'pattern', 'disguis', 'non-malici', 'real', 'file']"
1525,1525,other,"seconds, and it also send data information via the",1,it send data information via the Cookie field,second also send data inform via,send data inform via cooki field,"['second', 'also', 'send', 'data', 'inform', 'via']","['send', 'data', 'inform', 'via', 'cooki', 'field']"
1526,1526,other,pattern are designed to evade the detection of security,1,all these features of this attack pattern evade the detection of security software,pattern design evad detect secur,featur thi attack pattern evad detect secur softwar,"['pattern', 'design', 'evad', 'detect', 'secur']","['featur', 'thi', 'attack', 'pattern', 'evad', 'detect', 'secur', 'softwar']"
1527,1527,other,pattern are designed to evade the detection of security,1,all these features of this attack pattern evade the interception of firewall,pattern design evad detect secur,featur thi attack pattern evad intercept firewal,"['pattern', 'design', 'evad', 'detect', 'secur']","['featur', 'thi', 'attack', 'pattern', 'evad', 'intercept', 'firewal']"
1528,1528,other,core step of APT-TOCS is downloading the script functionalities of,1,APT-TOCS is downloading the script functionalities of Shellcode,core step apt-toc download script function,apt-toc download script function shellcod,"['core', 'step', 'apt-toc', 'download', 'script', 'function']","['apt-toc', 'download', 'script', 'function', 'shellcod']"
1529,1529,other,"functionalities of Shellcode, which downloads a field of data",1,the script functionalities of Shellcode downloads a field of data into memory,function shellcod download field data,script function shellcod download field data memori,"['function', 'shellcod', 'download', 'field', 'data']","['script', 'function', 'shellcod', 'download', 'field', 'data', 'memori']"
1530,1530,other,execute Shellcode scripts to realize remote control on targeted,1,APT-TOCS realize on remote control targeted system,execut shellcod script realiz remot control target,apt-toc realiz remot control target system,"['execut', 'shellcod', 'script', 'realiz', 'remot', 'control', 'target']","['apt-toc', 'realiz', 'remot', 'control', 'target', 'system']"
1531,1531,other,see both of them use Cookie to transmit information,1,both of them Cookie use to transmit information,see use cooki transmit inform,cooki use transmit inform,"['see', 'use', 'cooki', 'transmit', 'inform']","['cooki', 'use', 'transmit', 'inform']"
1532,1532,other,information that has been encrypted and send requests actively,1,both of them encrypted information,inform ha encrypt send request activ,encrypt inform,"['inform', 'ha', 'encrypt', 'send', 'request', 'activ']","['encrypt', 'inform']"
1533,1533,other,"of APT attack), it has anti-detection functions and also",1,it has anti-detection functions,apt attack ha anti-detect function also,ha anti-detect function,"['apt', 'attack', 'ha', 'anti-detect', 'function', 'also']","['ha', 'anti-detect', 'function']"
1534,1534,other,and also it can conceal itself. Compared with APT,1,it conceal itself,also conceal itself. compar apt,conceal,"['also', 'conceal', 'itself.', 'compar', 'apt']",['conceal']
1535,1535,other,"the attack penetration can penetrate firewall, the approach the",1,the attack penetration penetrate firewall,attack penetr penetr firewal approach,attack penetr penetr firewal,"['attack', 'penetr', 'penetr', 'firewal', 'approach']","['attack', 'penetr', 'penetr', 'firewal']"
1536,1536,other,"such as downloading and uploading files, executing designated programs,",1,attack uploading files,download upload file execut design program,attack upload file,"['download', 'upload', 'file', 'execut', 'design', 'program']","['attack', 'upload', 'file']"
1537,1537,other,"files, executing designated programs, injecting keyboard recorder, executing commands",1,attack injecting keyboard recorder,file execut design program inject keyboard record execut command,attack inject keyboard record,"['file', 'execut', 'design', 'program', 'inject', 'keyboard', 'record', 'execut', 'command']","['attack', 'inject', 'keyboard', 'record']"
1538,1538,other,"executing commands via CMD, accessing system passwords and so",1,attack accessing system passwords,execut command via cmd access system password,attack access system password,"['execut', 'command', 'via', 'cmd', 'access', 'system', 'password']","['attack', 'access', 'system', 'password']"
1539,1539,other,"executing commands via PowerShell, importing PowerShell script, executing commands",1,attack PowerShell script importing,execut command via powershel import powershel script execut command,attack powershel script import,"['execut', 'command', 'via', 'powershel', 'import', 'powershel', 'script', 'execut', 'command']","['attack', 'powershel', 'script', 'import']"
1540,1540,other,"programs, injecting keyboard recorder, executing commands via PowerShell, importing",1,attack PowerShell executing commands via,program inject keyboard record execut command via powershel import,attack powershel execut command via,"['program', 'inject', 'keyboard', 'record', 'execut', 'command', 'via', 'powershel', 'import']","['attack', 'powershel', 'execut', 'command', 'via']"
1541,1541,other,"PowerShell, importing PowerShell script, executing commands via CMD, accessing",1,attack CMD executing via commands,powershel import powershel script execut command via cmd access,attack cmd execut via command,"['powershel', 'import', 'powershel', 'script', 'execut', 'command', 'via', 'cmd', 'access']","['attack', 'cmd', 'execut', 'via', 'command']"
1542,1542,other,jre7u61windows/x86/Update.class. This class file downloads and decodes an XOR 0xC8 encoded,1,This class file downloads and decodes an XOR 0xC8 encoded Windows PE executable payload from http://mfa.gov.af/content/images/icon35.png,hash-code thi class file download decod xor 0xc8 encod,thi class file download decod xor 0xc8 encod window pe execut payload hash-code,"['hash-code', 'thi', 'class', 'file', 'download', 'decod', 'xor', '0xc8', 'encod']","['thi', 'class', 'file', 'download', 'decod', 'xor', '0xc8', 'encod', 'window', 'pe', 'execut', 'payload', 'hash-code']"
1543,1543,other,"same class path, and downloads an XOR 0xFF encoded",1,This applet downloads an XOR 0xFF encoded payload executable from the URL https://amco- triton.co.jp/js/dl/in.jpg,class path download xor 0xff encod,thi applet download xor 0xff encod payload execut url system-path ,"['class', 'path', 'download', 'xor', '0xff', 'encod']","['thi', 'applet', 'download', 'xor', '0xff', 'encod', 'payload', 'execut', 'url', 'system-path']"
1544,1544,other,XOR 0xC8 encoded payload downloaded from http://mfa.gov.af/content/images/icon35.png decodes into,1,The XOR 0xC8 encoded payload downloaded from http://mfa.gov.af/content/images/icon35.png,xor 0xc8 encod payload download hash-code decod,xor 0xc8 encod payload download hash-code,"['xor', '0xc8', 'encod', 'payload', 'download', 'hash-code', 'decod']","['xor', '0xc8', 'encod', 'payload', 'download', 'hash-code']"
1545,1545,other,this malware. This executable drops the following files: SHA1:,1,This executable drops the following files,thi malware. thi execut drop follow files: sha1:,thi execut drop follow file,"['thi', 'malware.', 'thi', 'execut', 'drop', 'follow', 'files:', 'sha1:']","['thi', 'execut', 'drop', 'follow', 'file']"
1546,1546,other,"into the above dllhost.exe, using a similar DLL sideloading",1,Malicious DLL using a similar DLL sideloading technique to that most commonly associated with the PlugX backdoor,abov dllhost.ex use similar dll sideload,malici dll use similar dll sideload techniqu commonli associ plugx backdoor,"['abov', 'dllhost.ex', 'use', 'similar', 'dll', 'sideload']","['malici', 'dll', 'use', 'similar', 'dll', 'sideload', 'techniqu', 'commonli', 'associ', 'plugx', 'backdoor']"
1547,1547,other,"e-mail attachments, designed to obtain information from a device.",1,The attacks we have documented obtain information from a device,e-mail attach design obtain inform device.,attack document obtain inform devic,"['e-mail', 'attach', 'design', 'obtain', 'inform', 'device.']","['attack', 'document', 'obtain', 'inform', 'devic']"
1548,1548,other,we have observed attacks using a wide range of,1,"attacks using a wide range of off-the-shelf spyware, as well as publicly available third-party services, like iplogger.org",observ attack use wide rang,attack use wide rang off-the-shelf spywar well publicli avail third-parti servic like  org-file,"['observ', 'attack', 'use', 'wide', 'rang']","['attack', 'use', 'wide', 'rang', 'off-the-shelf', 'spywar', 'well', 'publicli', 'avail', 'third-parti', 'servic', 'like', 'org-file']"
1549,1549,other,"hand, some at- tacks use so-called lawful intercept trojans",1,some at- tacks use so-called lawful intercept trojans,hand at- tack use so-cal law intercept trojan,at- tack use so-cal law intercept trojan,"['hand', 'at-', 'tack', 'use', 'so-cal', 'law', 'intercept', 'trojan']","['at-', 'tack', 'use', 'so-cal', 'law', 'intercept', 'trojan']"
1550,1550,other,"in other cases, attackers used cheap and readily available",1,attackers used cheap and readily available RATs,case attack use cheap readili avail,attack use cheap readili avail rat,"['case', 'attack', 'use', 'cheap', 'readili', 'avail']","['attack', 'use', 'cheap', 'readili', 'avail', 'rat']"
1551,1551,other,the attacks we find are not welldetected by anti-virus programs. Figure,1,are not well- detected the attacks by anti-virus programs,attack find welldetect anti-viru programs. figur,well- detect attack anti-viru program,"['attack', 'find', 'welldetect', 'anti-viru', 'programs.', 'figur']","['well-', 'detect', 'attack', 'anti-viru', 'program']"
1552,1552,other,to governments. The second involved specially crafted IP spy,1,The second involved specially crafted IP spy links and e-mails,governments. second involv special craft ip spi,second involv special craft ip spi link e-mail,"['governments.', 'second', 'involv', 'special', 'craft', 'ip', 'spi']","['second', 'involv', 'special', 'craft', 'ip', 'spi', 'link', 'e-mail']"
1553,1553,other,e-mails de- signed to reveal the IP addresses of,1,specially crafted IP spy links and e-mails reveal the IP addresses of operators of pseudonymous accounts,e-mail de- sign reveal ip address,special craft ip spi link e-mail reveal ip address oper pseudonym account,"['e-mail', 'de-', 'sign', 'reveal', 'ip', 'address']","['special', 'craft', 'ip', 'spi', 'link', 'e-mail', 'reveal', 'ip', 'address', 'oper', 'pseudonym', 'account']"
1554,1554,other,"national . The executables used virtualized obfusca- tion ,",1,The executables used virtualized obfusca- tion,nation execut use virtual obfusca- tion,execut use virtual obfusca- tion,"['nation', 'execut', 'use', 'virtual', 'obfusca-', 'tion']","['execut', 'use', 'virtual', 'obfusca-', 'tion']"
1555,1555,other,"modular design, and can download additional modules from a",1,the spyware download additional modules from a command & control (C&C) server,modular design download addit modul,spywar download addit modul command control c&c server,"['modular', 'design', 'download', 'addit', 'modul']","['spywar', 'download', 'addit', 'modul', 'command', 'control', 'c&c', 'server']"
1556,1556,other,"& control (C&C) server, including password cap- ture (from",1,including password cap- ture (from over 20 applications),control c&c server includ password cap- ture,includ password cap- ture 20 applic,"['control', 'c&c', 'server', 'includ', 'password', 'cap-', 'ture']","['includ', 'password', 'cap-', 'ture', '20', 'applic']"
1557,1557,other,"& control (C&C) server, including password cap- ture (from",1,including recording of screenshots,control c&c server includ password cap- ture,includ record screenshot,"['control', 'c&c', 'server', 'includ', 'password', 'cap-', 'ture']","['includ', 'record', 'screenshot']"
1558,1558,other,"& control (C&C) server, including password cap- ture (from",1,Skype chat including,control c&c server includ password cap- ture,skype chat includ,"['control', 'c&c', 'server', 'includ', 'password', 'cap-', 'ture']","['skype', 'chat', 'includ']"
1559,1559,other,"& control (C&C) server, including password cap- ture (from",1,including file transfers,control c&c server includ password cap- ture,includ file transfer,"['control', 'c&c', 'server', 'includ', 'password', 'cap-', 'ture']","['includ', 'file', 'transfer']"
1560,1560,other,"& control (C&C) server, including password cap- ture (from",1,including the computer’s micro- phone input from,control c&c server includ password cap- ture,includ comput micro- phone input,"['control', 'c&c', 'server', 'includ', 'password', 'cap-', 'ture']","['includ', 'comput', 'micro-', 'phone', 'input']"
1561,1561,other,"& control (C&C) server, including password cap- ture (from",1,including webcam input from,control c&c server includ password cap- ture,includ webcam input,"['control', 'c&c', 'server', 'includ', 'password', 'cap-', 'ture']","['includ', 'webcam', 'input']"
1562,1562,other,phone and webcam. To exfiltrate data back to the,1,exfiltrate data back to the C&C server,phone webcam. exfiltr data back,exfiltr data back c&c server,"['phone', 'webcam.', 'exfiltr', 'data', 'back']","['exfiltr', 'data', 'back', 'c&c', 'server']"
1563,1563,other,"C&C server, a module encrypts and writes it to",1,a module encrypts it,c&c server modul encrypt write,modul encrypt,"['c&c', 'server', 'modul', 'encrypt', 'write']","['modul', 'encrypt']"
1564,1564,other,a module encrypts and writes it to disk in,1,a module writes it to disk in a special folder,modul encrypt write disk,modul write disk special folder,"['modul', 'encrypt', 'write', 'disk']","['modul', 'write', 'disk', 'special', 'folder']"
1565,1565,other,The spyware period- ically probes this folder for files,1,The spyware probes this folder for files that match a certain naming convention,spywar period- ical probe thi folder file,spywar probe thi folder file match certain name convent,"['spywar', 'period-', 'ical', 'probe', 'thi', 'folder', 'file']","['spywar', 'probe', 'thi', 'folder', 'file', 'match', 'certain', 'name', 'convent']"
1566,1566,other,"certain naming convention, then sends them to the C&C",1,The spyware sends them to the C&C server,certain name convent send c&c,spywar send c&c server,"['certain', 'name', 'convent', 'send', 'c&c']","['spywar', 'send', 'c&c', 'server']"
1567,1567,other,"C&C server. It then overwrites the files, renames them",1,It over- writes the files,c&c server. overwrit file renam,over- write file,"['c&c', 'server.', 'overwrit', 'file', 'renam']","['over-', 'write', 'file']"
1568,1568,other,"over- writes the files, renames them several times, and",1,It renames them several times,over- write file renam sever time,renam sever time,"['over-', 'write', 'file', 'renam', 'sever', 'time']","['renam', 'sever', 'time']"
1569,1569,other,"them several times, and deletes them, in an apparent",1,It deletes them,sever time delet appar,delet,"['sever', 'time', 'delet', 'appar']",['delet']
1570,1570,other,an apparent effort to frustrate forensic analysis. Analysis of,1,It frustrate forensic analysis,appar effort frustrat forens analysis. analysi,frustrat forens analysi,"['appar', 'effort', 'frustrat', 'forens', 'analysis.', 'analysi']","['frustrat', 'forens', 'analysi']"
1571,1571,other,encryption: Because the malware employed myriad known anti-debugging and,1,the malware employed myriad known anti-debugging and anti-analysis techniques,encryption: becaus malwar employ myriad known anti-debug,malwar employ myriad known anti-debug anti-analysi techniqu,"['encryption:', 'becaus', 'malwar', 'employ', 'myriad', 'known', 'anti-debug']","['malwar', 'employ', 'myriad', 'known', 'anti-debug', 'anti-analysi', 'techniqu']"
1572,1572,other,"and anti-analysis techniques, it thwarted our attempts to attach",1,it thwarted our attempts to attach debuggers,anti-analysi techniqu thwart attempt attach,thwart attempt attach debugg,"['anti-analysi', 'techniqu', 'thwart', 'attempt', 'attach']","['thwart', 'attempt', 'attach', 'debugg']"
1573,1573,other,We found that FinSpy encrypts data using a custom,1,FinSpy encrypts data using a custom imple- mentation of AES-256-CBC,found finspi encrypt data use custom,finspi encrypt data use custom imple- mentat aes-256-cbc,"['found', 'finspi', 'encrypt', 'data', 'use', 'custom']","['finspi', 'encrypt', 'data', 'use', 'custom', 'imple-', 'mentat', 'aes-256-cbc']"
1574,1574,other,The key and IV are encrypted using an em- bedded,1,The key and IV are encrypted using an em- bedded RSA-2048 public key,key iv encrypt use em- bed,key iv encrypt use em- bed rsa-2048 public key,"['key', 'iv', 'encrypt', 'use', 'em-', 'bed']","['key', 'iv', 'encrypt', 'use', 'em-', 'bed', 'rsa-2048', 'public', 'key']"
1575,1575,other,and 16 byte IV are generated by repeatedly reading the,1,The 32 byte AES key and 16 byte IV are generated by repeatedly reading the low-order-4-bytes of the Windows clock,16 byte iv gener repeatedli read,32 byte ae key 16 byte iv gener repeatedli read low-order-4-byt window clock,"['16', 'byte', 'iv', 'gener', 'repeatedli', 'read']","['32', 'byte', 'ae', 'key', '16', 'byte', 'iv', 'gener', 'repeatedli', 'read', 'low-order-4-byt', 'window', 'clock']"
1576,1576,other,for C&C commu- nication uses the same type of,1,FinSpy’s wire protocol for C&C commu- nication uses the same type of encryption,c&c commu- nicat use type,finspi wire protocol c&c commu- nicat use type encrypt,"['c&c', 'commu-', 'nicat', 'use', 'type']","['finspi', 'wire', 'protocol', 'c&c', 'commu-', 'nicat', 'use', 'type', 'encrypt']"
1577,1577,other,the attacker aims to discover the IP address of,1,the attacker discover the IP address of a victim who is typically the opera- tor of a pseudonymous social media or e-mail account,attack aim discov ip address,attack discov ip address victim typic opera- tor pseudonym social media e-mail account,"['attack', 'aim', 'discov', 'ip', 'address']","['attack', 'discov', 'ip', 'address', 'victim', 'typic', 'opera-', 'tor', 'pseudonym', 'social', 'media', 'e-mail', 'account']"
1578,1578,other,"e-mail, their IP address is revealed to the at- The",1,is revealed their IP address to the at- tacker,e-mail ip address reveal at-,reveal ip address at- tacker,"['e-mail', 'ip', 'address', 'reveal', 'at-']","['reveal', 'ip', 'address', 'at-', 'tacker']"
1579,1579,other,Red Sky had earlier targeted other users with IP,1,Red Sky IP spy links shortened using the al9mood bit.ly account targeted other users with,red sky earlier target user ip,red sky ip spi link shorten use al9mood bit.li account target user,"['red', 'sky', 'earlier', 'target', 'user', 'ip']","['red', 'sky', 'ip', 'spi', 'link', 'shorten', 'use', 'al9mood', 'bit.li', 'account', 'target', 'user']"
1580,1580,other,account linked to al9mood sent Je- had Abdulla an,1,An account linked to al9mood Je- had Abdulla sent an IP spy link on in 10/2/12 a public message,account link al9mood sent je- abdulla,account link al9mood je- abdulla sent ip spi link system-path  public messag,"['account', 'link', 'al9mood', 'sent', 'je-', 'abdulla']","['account', 'link', 'al9mood', 'je-', 'abdulla', 'sent', 'ip', 'spi', 'link', 'system-path', 'public', 'messag']"
1581,1581,other,a Japanese company. @YLUBH received at least three IP,1,@YLUBH received at least three IP spy links in late 2012,japanes company. @ylubh receiv least three ip,@ylubh receiv least three ip spi link late ,"['japanes', 'company.', '@ylubh', 'receiv', 'least', 'three', 'ip']","['@ylubh', 'receiv', 'least', 'three', 'ip', 'spi', 'link', 'late']"
1582,1582,other,"Sayed Yousif. The attacker sent the e-mails using ReadNotify.com,",1,The attacker ReadNotify.com sent the e-mails using,say yousif. attack sent e-mail use  com-file,attack  com-file sent e-mail use,"['say', 'yousif.', 'attack', 'sent', 'e-mail', 'use', 'com-file']","['attack', 'com-file', 'sent', 'e-mail', 'use']"
1583,1583,other,"e-mails using ReadNotify.com, which records the user’s IP address",1,ReadNotify.com records the user’s IP address upon their mail client downloading the remote image,e-mail use  com-file record user ip address, com-file record user ip address upon mail client download remot imag,"['e-mail', 'use', 'com-file', 'record', 'user', 'ip', 'address']","['com-file', 'record', 'user', 'ip', 'address', 'upon', 'mail', 'client', 'download', 'remot', 'imag']"
1584,1584,other,"same ba- sic functionality, including screen capture, keylogging, remote",1,the same ba- sic functionality including screen capture,ba- sic function includ screen captur keylog remot,ba- sic function includ screen captur,"['ba-', 'sic', 'function', 'includ', 'screen', 'captur', 'keylog', 'remot']","['ba-', 'sic', 'function', 'includ', 'screen', 'captur']"
1585,1585,other,"same ba- sic functionality, including screen capture, keylogging, remote",1,the same ba- sic functionality including keylogging,ba- sic function includ screen captur keylog remot,ba- sic function includ keylog,"['ba-', 'sic', 'function', 'includ', 'screen', 'captur', 'keylog', 'remot']","['ba-', 'sic', 'function', 'includ', 'keylog']"
1586,1586,other,"same ba- sic functionality, including screen capture, keylogging, remote",1,the same ba- sic functionality including remote monitoring of webcams,ba- sic function includ screen captur keylog remot,ba- sic function includ remot monitor webcam,"['ba-', 'sic', 'function', 'includ', 'screen', 'captur', 'keylog', 'remot']","['ba-', 'sic', 'function', 'includ', 'remot', 'monitor', 'webcam']"
1587,1587,other,"same ba- sic functionality, including screen capture, keylogging, remote",1,the same ba- sic functionality including remote monitoring of microphones,ba- sic function includ screen captur keylog remot,ba- sic function includ remot monitor microphon,"['ba-', 'sic', 'function', 'includ', 'screen', 'captur', 'keylog', 'remot']","['ba-', 'sic', 'function', 'includ', 'remot', 'monitor', 'microphon']"
1588,1588,other,"same ba- sic functionality, including screen capture, keylogging, remote",1,the same ba- sic functionality including remote shell,ba- sic function includ screen captur keylog remot,ba- sic function includ remot shell,"['ba-', 'sic', 'function', 'includ', 'screen', 'captur', 'keylog', 'remot']","['ba-', 'sic', 'function', 'includ', 'remot', 'shell']"
1589,1589,other,"same ba- sic functionality, including screen capture, keylogging, remote",1,the same ba- sic functionality including file exfiltration,ba- sic function includ screen captur keylog remot,ba- sic function includ file exfiltr,"['ba-', 'sic', 'function', 'includ', 'screen', 'captur', 'keylog', 'remot']","['ba-', 'sic', 'function', 'includ', 'file', 'exfiltr']"
1590,1590,other,"malicious files and links, slowing their detection by common",1,These techniques slowing their detection by common AV products,malici file link slow detect common,techniqu slow detect common av product,"['malici', 'file', 'link', 'slow', 'detect', 'common']","['techniqu', 'slow', 'detect', 'common', 'av', 'product']"
1591,1591,other,"about the current conflict, infecting victims with Xtreme RAT,",1,The third attack Xtreme RAT infecting victims with,current conflict infect victim xtreme rat,third attack xtreme rat infect victim,"['current', 'conflict', 'infect', 'victim', 'xtreme', 'rat']","['third', 'attack', 'xtreme', 'rat', 'infect', 'victim']"
1592,1592,other,com- promised. Both attacks resulted in an Xtreme RAT,1,Both attacks resulted in an Xtreme RAT infection,com- promised. attack result xtreme rat,attack result xtreme rat infect,"['com-', 'promised.', 'attack', 'result', 'xtreme', 'rat']","['attack', 'result', 'xtreme', 'rat', 'infect']"
1593,1593,other,observed in the UAE involved a government-grade lawful interception,1,"The first attacks involved a government-grade lawful interception trojan known as Re- mote Control System (RCS), sold by the Italian company Hack- ing Team",observ uae involv government-grad law intercept,first attack involv government-grad law intercept trojan known re- mote control system rc sold italian compani hack- ing team,"['observ', 'uae', 'involv', 'government-grad', 'law', 'intercept']","['first', 'attack', 'involv', 'government-grad', 'law', 'intercept', 'trojan', 'known', 're-', 'mote', 'control', 'system', 'rc', 'sold', 'italian', 'compani', 'hack-', 'ing', 'team']"
1594,1594,other,the document. The exploit loaded shellcode that downloaded a,1,The exploit loaded shellcode,document. exploit load shellcod download,exploit load shellcod,"['document.', 'exploit', 'load', 'shellcod', 'download']","['exploit', 'load', 'shellcod']"
1595,1595,other,exploit loaded shellcode that downloaded a second stage UAE,1,shellcode downloaded a second stage from ar-24.com,exploit load shellcod download second stage uae,shellcod download second stage  com-file,"['exploit', 'load', 'shellcod', 'download', 'second', 'stage', 'uae']","['shellcod', 'download', 'second', 'stage', 'com-file']"
1596,1596,other,"ar-24.com, which in turn downloaded spyware from ar-24.com. We",1,a second stage downloaded spyware from ar-24.com, com-file turn download spywar  com-file. com-file,second stage download spywar  com-file,"['com-file', 'turn', 'download', 'spywar', 'com-file.', 'com-file']","['second', 'stage', 'download', 'spywar', 'com-file']"
1597,1597,other,exploit and attempted to download a second stage from,1,The document download a second stage from rcs-demo.hackingteam.it,exploit attempt download second stage,document download second stage,"['exploit', 'attempt', 'download', 'second', 'stage']","['document', 'download', 'second', 'stage']"
1598,1598,other,the vectors used to install the spyware. We located,1,the vectors install the spyware,vector use instal spyware. locat,vector instal spywar,"['vector', 'use', 'instal', 'spyware.', 'locat']","['vector', 'instal', 'spywar']"
1599,1599,other,a .jar file that installs an OS-appropriate version of,1,a .jar file installs an OS-appropriate version of RCS,.jar file instal os-appropri version,.jar file instal os-appropri version rc,"['.jar', 'file', 'instal', 'os-appropri', 'version']","['.jar', 'file', 'instal', 'os-appropri', 'version', 'rc']"
1600,1600,other,and confirm that these installed RCS. Some samples were,1,these RCS installed,confirm instal rcs. sampl,rc instal,"['confirm', 'instal', 'rcs.', 'sampl']","['rc', 'instal']"
1601,1601,other,and some Windows samples were obfuscated to look like the,1,were obfuscated some Windows samples to look like the PuTTY SSH client,window sampl obfusc look like,obfusc window sampl look like putti ssh client,"['window', 'sampl', 'obfusc', 'look', 'like']","['obfusc', 'window', 'sampl', 'look', 'like', 'putti', 'ssh', 'client']"
1602,1602,other,"sample sent to Ahmed adds a Run registry key,",1,the RCS sample sent to Ahmed adds a Run registry key,sampl sent ahm add run registri key,rc sampl sent ahm add run registri key,"['sampl', 'sent', 'ahm', 'add', 'run', 'registri', 'key']","['rc', 'sampl', 'sent', 'ahm', 'add', 'run', 'registri', 'key']"
